,ps_code,urban,treatment,regular_whd,women_whd,b_fir_bywomen_count,e_fir_bywomen_count,implement_quality,training_score,month,e_fir_caw_count,b_fir_caw_count,urban_encoded,treatment_encoded
786,4067.0,Rural,Treatment,1.0,0.0,3,1,7.0,1.3,6.0,1,5,0.0,1.0
787,4068.0,Urban,Treatment,0.0,1.0,1,4,7.0,1.1666666,6.0,5,1,1.0,1.0
788,4069.0,Urban,Treatment,1.0,0.0,0,3,8.0,2.25,6.0,3,0,1.0,1.0
789,4070.0,Urban,Treatment,1.0,0.0,0,2,8.0,3.3112674,6.0,2,0,1.0,1.0
790,4071.0,Urban,Treatment,0.0,1.0,4,3,8.0,3.4473684,6.0,5,4,1.0,1.0
791,4072.0,Urban,Treatment,1.0,0.0,8,4,9.0,2.338509,6.0,7,9,1.0,1.0
792,5073.0,Urban,Control,0.0,0.0,2,4,0.0,1.0833334,6.0,4,3,1.0,0.0
793,5074.0,Urban,Treatment,0.0,1.0,2,3,8.0,2.1666667,6.0,3,3,1.0,1.0
794,5075.0,Urban,Control,0.0,0.0,3,7,0.0,1.3333334,6.0,10,3,1.0,0.0
795,5076.0,Urban,Treatment,1.0,0.0,3,7,8.0,3.3954935,6.0,19,3,1.0,1.0
796,5077.0,Urban,Treatment,0.0,1.0,4,5,6.0,2.25,6.0,8,8,1.0,1.0
797,5078.0,Urban,Treatment,0.0,1.0,5,5,8.0,1.0,6.0,8,6,1.0,1.0
798,5079.0,Urban,Treatment,1.0,0.0,1,1,6.0,2.25,6.0,1,1,1.0,1.0
799,5080.0,Rural,Treatment,0.0,1.0,1,5,8.0,2.3636365,6.0,6,1,0.0,1.0
800,5081.0,Rural,Control,0.0,0.0,0,0,0.0,1.1818182,6.0,0,0,0.0,0.0
801,5082.0,Urban,Control,0.0,0.0,3,3,0.0,1.3,6.0,5,4,1.0,0.0
802,5083.0,Urban,Control,0.0,0.0,1,4,0.0,1.2727273,6.0,6,1,1.0,0.0
803,5084.0,Urban,Treatment,0.0,1.0,1,1,6.0,1.2727273,6.0,1,1,1.0,1.0
804,5085.0,Rural,Control,0.0,0.0,2,4,0.0,0.16666667,6.0,4,2,0.0,0.0
805,5086.0,Urban,Control,0.0,0.0,3,1,0.0,0.09090909,6.0,3,3,1.0,0.0
806,5087.0,Urban,Treatment,1.0,0.0,3,2,8.0,2.4,6.0,2,3,1.0,1.0
807,5088.0,Rural,Treatment,1.0,0.0,1,3,7.0,2.7411764,6.0,8,1,0.0,1.0
808,5089.0,Urban,Treatment,0.0,1.0,0,2,7.0,2.2727273,6.0,3,0,1.0,1.0
809,5090.0,Urban,Treatment,1.0,0.0,0,0,1.0,1.2727273,6.0,0,0,1.0,1.0
810,5091.0,Urban,Control,0.0,0.0,3,4,0.0,1.25,6.0,5,7,1.0,0.0
811,5092.0,Urban,Treatment,1.0,0.0,6,0,6.0,3.5402298,6.0,0,6,1.0,1.0
812,5093.0,Urban,Treatment,0.0,1.0,4,1,7.0,2.4615386,6.0,2,5,1.0,1.0
813,5094.0,Rural,Treatment,1.0,0.0,0,2,6.0,1.4949495,6.0,2,0,0.0,1.0
814,5095.0,Urban,Treatment,1.0,0.0,0,1,7.0,2.1,6.0,1,0,1.0,1.0
815,5096.0,Urban,Treatment,0.0,1.0,0,1,7.0,2.2307692,6.0,1,0,1.0,1.0
816,5097.0,Urban,Treatment,1.0,0.0,0,0,6.0,1.5,6.0,0,0,1.0,1.0
817,6098.0,Urban,Treatment,1.0,0.0,6,5,6.0,1.1666666,6.0,9,9,1.0,1.0
818,6099.0,Rural,Treatment,1.0,0.0,4,4,9.0,3.5285714,6.0,7,5,0.0,1.0
819,6100.0,Rural,Treatment,0.0,1.0,5,4,8.0,2.7727273,6.0,6,5,0.0,1.0
820,6101.0,Urban,Control,0.0,0.0,1,4,0.0,1.3636364,6.0,5,1,1.0,0.0
821,6102.0,Rural,Control,0.0,0.0,6,3,0.0,1.1818182,6.0,3,7,0.0,0.0
822,6103.0,Urban,Treatment,1.0,0.0,0,4,9.0,3.6694915,6.0,6,0,1.0,1.0
823,6104.0,Urban,Treatment,0.0,1.0,3,2,8.0,2.5454545,6.0,2,4,1.0,1.0
824,6105.0,Urban,Control,0.0,0.0,6,6,0.0,1.3,6.0,7,8,1.0,0.0
825,6106.0,Urban,Treatment,1.0,0.0,3,2,8.0,3.8333335,6.0,2,4,1.0,1.0
826,6107.0,Urban,Control,0.0,0.0,3,2,0.0,0.25,6.0,2,3,1.0,0.0
827,6108.0,Urban,Treatment,0.0,1.0,5,5,8.0,3.5636363,6.0,9,6,1.0,1.0
828,6109.0,Rural,Treatment,0.0,1.0,3,5,8.0,2.7045455,6.0,9,7,0.0,1.0
829,6110.0,Urban,Treatment,1.0,0.0,4,10,5.0,1.7111111,6.0,20,4,1.0,1.0
830,6111.0,Rural,Control,0.0,0.0,6,3,0.0,1.25,6.0,4,7,0.0,0.0
831,6112.0,Urban,Treatment,0.0,1.0,5,5,9.0,3.3333335,6.0,8,7,1.0,1.0
832,6113.0,Urban,Control,0.0,0.0,2,5,0.0,1.3636364,6.0,7,2,1.0,0.0
833,6114.0,Rural,Treatment,1.0,0.0,4,8,8.0,3.8846154,6.0,14,4,0.0,1.0
834,6115.0,Urban,Treatment,0.0,1.0,4,2,9.0,2.5208333,6.0,4,5,1.0,1.0
835,6116.0,Urban,Control,0.0,0.0,0,4,0.0,1.0833334,6.0,7,0,1.0,0.0
836,6117.0,Rural,Control,0.0,0.0,1,3,0.0,0.125,6.0,4,1,0.0,0.0
837,6118.0,Urban,Treatment,0.0,1.0,1,1,8.0,2.5883555,6.0,2,1,1.0,1.0
838,6119.0,Rural,Control,0.0,0.0,3,8,0.0,1.1818182,6.0,10,6,0.0,0.0
839,6120.0,Rural,Treatment,1.0,0.0,2,7,9.0,2.6780303,6.0,13,4,0.0,1.0
840,6121.0,Urban,Treatment,1.0,0.0,3,7,9.0,2.6666667,6.0,7,4,1.0,1.0
841,6122.0,Rural,Treatment,0.0,1.0,7,7,8.0,2.4287317,6.0,10,12,0.0,1.0
842,7123.0,Rural,Treatment,1.0,0.0,2,3,9.0,2.6660376,6.0,3,2,0.0,1.0
843,7124.0,Rural,Treatment,1.0,0.0,0,2,7.0,2.9886365,6.0,2,0,0.0,1.0
844,7125.0,Rural,Treatment,0.0,1.0,1,4,8.0,2.5333333,6.0,5,1,0.0,1.0
845,7126.0,Rural,Control,0.0,0.0,7,3,0.0,1.1818182,6.0,3,16,0.0,0.0
846,7127.0,Rural,Control,0.0,0.0,1,1,0.0,1.3333334,6.0,1,1,0.0,0.0
847,7128.0,Rural,Treatment,1.0,0.0,3,1,6.0,1.6169591,6.0,1,5,0.0,1.0
848,7129.0,Rural,Control,0.0,0.0,1,0,0.0,1.1,6.0,0,1,0.0,0.0
849,7130.0,Rural,Control,0.0,0.0,0,0,0.0,1.1,6.0,0,0,0.0,0.0
850,7131.0,Rural,Treatment,0.0,1.0,0,0,8.0,3.8514414,6.0,0,0,0.0,1.0
851,7132.0,Rural,Treatment,0.0,1.0,0,0,9.0,3.6222224,6.0,0,0,0.0,1.0
852,8133.0,Rural,Treatment,1.0,0.0,7,2,8.0,4.133333,6.0,2,8,0.0,1.0
853,8134.0,Rural,Treatment,0.0,1.0,1,2,5.0,2.862805,6.0,2,2,0.0,1.0
854,8135.0,Rural,Control,0.0,0.0,1,2,0.0,1.4,6.0,4,3,0.0,0.0
855,8136.0,Rural,Treatment,0.0,1.0,1,3,7.0,3.68125,6.0,3,2,0.0,1.0
856,8137.0,Rural,Treatment,0.0,1.0,1,4,8.0,3.9191918,6.0,6,1,0.0,1.0
857,8138.0,Rural,Treatment,1.0,0.0,4,5,6.0,3.5076923,6.0,11,11,0.0,1.0
858,8139.0,Rural,Control,0.0,0.0,3,5,0.0,0.44444445,6.0,9,6,0.0,0.0
859,8140.0,Rural,Treatment,1.0,0.0,5,7,8.0,4.5833335,6.0,7,8,0.0,1.0
860,9141.0,Rural,Control,0.0,0.0,0,3,0.0,0.09090909,6.0,3,0,0.0,0.0
861,9142.0,Rural,Treatment,1.0,0.0,1,1,6.0,1.7272727,6.0,2,1,0.0,1.0
862,9143.0,Rural,Treatment,0.0,1.0,0,5,9.0,3.7672956,6.0,8,0,0.0,1.0
863,9144.0,Rural,Control,0.0,0.0,2,2,0.0,0.0,6.0,2,2,0.0,0.0
864,9145.0,Urban,Treatment,0.0,1.0,7,10,8.0,2.0769231,6.0,18,15,1.0,1.0
865,9146.0,Urban,Treatment,1.0,0.0,7,0,8.0,2.4901962,6.0,0,8,1.0,1.0
866,9147.0,Rural,Treatment,1.0,0.0,4,5,9.0,3.6212122,6.0,22,10,0.0,1.0
867,9148.0,Rural,Treatment,0.0,1.0,2,4,7.0,1.9166667,6.0,5,2,0.0,1.0
868,9149.0,Urban,Control,0.0,0.0,2,9,0.0,0.083333336,6.0,16,2,1.0,0.0
869,9150.0,Rural,Control,0.0,0.0,3,2,0.0,1.1666666,6.0,2,3,0.0,0.0
870,10151.0,Rural,Treatment,0.0,1.0,0,3,8.0,4.2916665,6.0,3,0,0.0,1.0
871,10152.0,Urban,Treatment,0.0,1.0,5,6,8.0,3.7252965,6.0,10,7,1.0,1.0
872,10153.0,Rural,Treatment,1.0,0.0,3,5,7.0,3.6448865,6.0,15,5,0.0,1.0
873,10154.0,Rural,Treatment,1.0,0.0,2,1,8.0,3.7696078,6.0,1,3,0.0,1.0
874,10155.0,Rural,Control,0.0,0.0,6,2,0.0,0.0,6.0,5,9,0.0,0.0
875,10156.0,Rural,Control,0.0,0.0,7,3,0.0,0.33333334,6.0,11,8,0.0,0.0
876,10157.0,Rural,Treatment,0.0,1.0,0,4,7.0,2.5714285,6.0,4,0,0.0,1.0
877,10158.0,Rural,Treatment,0.0,1.0,3,4,5.0,2.896739,6.0,16,13,0.0,1.0
878,10159.0,Rural,Control,0.0,0.0,5,3,0.0,1.1666666,6.0,3,16,0.0,0.0
879,10160.0,Rural,Treatment,1.0,0.0,0,0,5.0,2.3,6.0,0,0,0.0,1.0
880,11161.0,Rural,Treatment,0.0,1.0,3,9,8.0,2.1666667,6.0,14,4,0.0,1.0
881,11162.0,Rural,Treatment,1.0,0.0,1,4,9.0,3.6944444,6.0,8,3,0.0,1.0
882,11163.0,Rural,Treatment,0.0,1.0,3,3,9.0,3.889328,6.0,6,4,0.0,1.0
883,11164.0,Rural,Control,0.0,0.0,3,3,0.0,1.4166666,6.0,4,4,0.0,0.0
884,11165.0,Rural,Treatment,0.0,1.0,0,3,7.0,2.8311687,6.0,5,1,0.0,1.0
885,11166.0,Rural,Control,0.0,0.0,2,3,0.0,0.23076923,6.0,3,5,0.0,0.0
886,11167.0,Rural,Treatment,1.0,0.0,6,5,7.0,3.2597404,6.0,6,7,0.0,1.0
887,11168.0,Rural,Control,0.0,0.0,3,3,0.0,1.1111112,6.0,4,3,0.0,0.0
888,11169.0,Rural,Treatment,1.0,0.0,0,1,9.0,3.5664337,6.0,1,0,0.0,1.0
889,11170.0,Rural,Treatment,1.0,0.0,6,7,8.0,2.361472,6.0,10,9,0.0,1.0
890,12171.0,Rural,Treatment,0.0,1.0,3,4,7.0,3.1992264,6.0,6,5,0.0,1.0
891,12172.0,Rural,Control,0.0,0.0,11,6,0.0,1.1111112,6.0,7,22,0.0,0.0
892,12173.0,Rural,Treatment,1.0,0.0,2,2,6.0,1.4985075,6.0,2,2,0.0,1.0
893,12174.0,Rural,Treatment,1.0,0.0,3,1,9.0,3.6166666,6.0,1,6,0.0,1.0
894,12175.0,Rural,Treatment,0.0,1.0,4,3,6.0,2.5454545,6.0,3,4,0.0,1.0
895,12176.0,Rural,Control,0.0,0.0,4,2,0.0,1.3636364,6.0,3,9,0.0,0.0
896,12177.0,Rural,Treatment,1.0,0.0,2,5,7.0,2.9111114,6.0,9,2,0.0,1.0
897,12178.0,Rural,Control,0.0,0.0,5,2,0.0,0.0,6.0,2,5,0.0,0.0
898,12179.0,Rural,Treatment,0.0,1.0,6,5,9.0,3.8906007,6.0,12,11,0.0,1.0
899,12180.0,Rural,Treatment,1.0,0.0,1,1,8.0,3.5278592,6.0,3,2,0.0,1.0
900,1001.0,Rural,Treatment,0.0,1.0,1,4,9.0,2.9166667,7.0,4,5,0.0,1.0
901,1002.0,Rural,Control,0.0,0.0,1,3,0.0,1.5454545,7.0,3,1,0.0,0.0
902,1003.0,Rural,Control,0.0,0.0,1,4,0.0,1.0909091,7.0,7,1,0.0,0.0
903,1004.0,Rural,Treatment,1.0,0.0,5,3,7.0,3.8972974,7.0,4,8,0.0,1.0
904,1005.0,Rural,Treatment,0.0,1.0,3,0,9.0,4.1576576,7.0,0,3,0.0,1.0
905,1006.0,Rural,Treatment,0.0,1.0,5,10,9.0,3.9738562,7.0,15,7,0.0,1.0
906,1007.0,Rural,Control,0.0,0.0,5,4,0.0,1.1666666,7.0,5,6,0.0,0.0
907,1008.0,Rural,Control,0.0,0.0,2,2,0.0,1.4,7.0,2,2,0.0,0.0
908,1009.0,Rural,Treatment,1.0,0.0,1,3,5.0,1.5539216,7.0,3,1,0.0,1.0
909,1010.0,Rural,Treatment,1.0,0.0,4,1,9.0,3.765504,7.0,2,7,0.0,1.0
910,2011.0,Rural,Treatment,0.0,1.0,4,4,9.0,3.77907,7.0,5,6,0.0,1.0
911,2012.0,Rural,Control,0.0,0.0,4,3,0.0,1.2307693,7.0,4,9,0.0,0.0
912,2013.0,Rural,Treatment,0.0,1.0,0,2,9.0,2.6103897,7.0,2,0,0.0,1.0
913,2014.0,Rural,Control,0.0,0.0,1,4,0.0,1.3333334,7.0,5,1,0.0,0.0
914,2015.0,Rural,Treatment,1.0,0.0,2,6,9.0,3.875,7.0,8,3,0.0,1.0
915,2016.0,Rural,Treatment,1.0,0.0,4,5,8.0,2.967366,7.0,6,6,0.0,1.0
916,2017.0,Rural,Control,0.0,0.0,4,8,0.0,0.16666667,7.0,11,6,0.0,0.0
917,2018.0,Rural,Treatment,0.0,1.0,3,8,9.0,3.7465985,7.0,11,3,0.0,1.0
918,2019.0,Rural,Treatment,0.0,1.0,6,3,8.0,2.3333333,7.0,10,9,0.0,1.0
919,2020.0,Rural,Treatment,1.0,0.0,2,4,0.0,0.72727275,7.0,4,2,0.0,1.0
920,2021.0,Rural,Control,0.0,0.0,4,3,0.0,1.3636364,7.0,6,5,0.0,0.0
921,2022.0,Rural,Treatment,1.0,0.0,5,4,9.0,4.5441175,7.0,6,14,0.0,1.0
922,3023.0,Urban,Treatment,1.0,0.0,8,6,7.0,3.7179487,7.0,10,15,1.0,1.0
923,3024.0,Urban,Treatment,1.0,0.0,2,1,7.0,3.8541226,7.0,1,3,1.0,1.0
924,3025.0,Urban,Treatment,1.0,0.0,2,2,8.0,2.3077922,7.0,3,3,1.0,1.0
925,3026.0,Urban,Treatment,1.0,0.0,6,3,8.0,1.2875,7.0,6,10,1.0,1.0
926,3027.0,Rural,Treatment,0.0,1.0,2,2,5.0,2.4,7.0,7,2,0.0,1.0
927,3028.0,Urban,Control,0.0,0.0,0,0,0.0,0.0,7.0,0,0,1.0,0.0
928,3029.0,Rural,Treatment,1.0,0.0,0,1,3.0,2.5555556,7.0,2,0,0.0,1.0
929,3030.0,Urban,Treatment,0.0,1.0,3,3,7.0,1.25,7.0,4,6,1.0,1.0
930,3031.0,Urban,Control,0.0,0.0,3,3,0.0,1.3636364,7.0,5,4,1.0,0.0
931,3032.0,Urban,Treatment,0.0,1.0,4,1,8.0,3.4333332,7.0,1,5,1.0,1.0
932,3033.0,Urban,Treatment,1.0,0.0,0,6,7.0,4.1625,7.0,12,0,1.0,1.0
933,3034.0,Urban,Treatment,0.0,1.0,2,3,6.0,1.1818182,7.0,3,2,1.0,1.0
934,3035.0,Urban,Treatment,1.0,0.0,1,4,6.0,1.1,7.0,4,1,1.0,1.0
935,3036.0,Urban,Treatment,1.0,0.0,2,1,8.0,2.4520886,7.0,1,2,1.0,1.0
936,3037.0,Urban,Control,0.0,0.0,3,2,0.0,0.44444445,7.0,2,4,1.0,0.0
937,3038.0,Urban,Treatment,0.0,1.0,2,1,7.0,2.4,7.0,1,3,1.0,1.0
938,3039.0,Urban,Treatment,0.0,1.0,2,0,6.0,3.5511365,7.0,0,2,1.0,1.0
939,3040.0,Urban,Control,0.0,0.0,2,0,0.0,0.27272728,7.0,0,2,1.0,0.0
940,3041.0,Urban,Control,0.0,0.0,7,3,0.0,1.4545455,7.0,6,14,1.0,0.0
941,3042.0,Urban,Treatment,0.0,1.0,4,4,8.0,2.4,7.0,5,6,1.0,1.0
942,3043.0,Rural,Control,0.0,0.0,7,4,0.0,0.09090909,7.0,6,7,0.0,0.0
943,3044.0,Urban,Treatment,0.0,1.0,3,3,7.0,1.4,7.0,8,4,1.0,1.0
944,3045.0,Urban,Control,0.0,0.0,0,1,0.0,0.44444445,7.0,1,0,1.0,0.0
945,3046.0,Urban,Control,0.0,0.0,1,2,0.0,0.083333336,7.0,2,1,1.0,0.0
946,3047.0,Urban,Treatment,1.0,0.0,4,2,6.0,2.1666667,7.0,3,4,1.0,1.0
947,4048.0,Urban,Control,0.0,0.0,0,4,0.0,1.3333334,7.0,5,0,1.0,0.0
948,4049.0,Rural,Treatment,0.0,1.0,2,1,8.0,1.0,7.0,1,2,0.0,1.0
949,4050.0,Rural,Treatment,0.0,1.0,4,1,9.0,2.98125,7.0,1,7,0.0,1.0
950,4051.0,Rural,Control,0.0,0.0,0,5,0.0,0.1,7.0,5,0,0.0,0.0
951,4052.0,Rural,Control,0.0,0.0,0,0,0.0,1.2727273,7.0,0,0,0.0,0.0
952,4053.0,Rural,Treatment,0.0,1.0,1,4,9.0,3.5325205,7.0,6,2,0.0,1.0
953,4054.0,Rural,Control,0.0,0.0,1,1,0.0,1.3333334,7.0,2,2,0.0,0.0
954,4055.0,Urban,Treatment,0.0,1.0,2,0,7.0,2.1818182,7.0,0,2,1.0,1.0
955,4056.0,Urban,Control,0.0,0.0,1,4,0.0,0.0,7.0,5,1,1.0,0.0
956,4057.0,Urban,Treatment,1.0,0.0,3,3,8.0,1.2727273,7.0,7,10,1.0,1.0
957,4058.0,Rural,Treatment,1.0,0.0,1,1,9.0,3.6573427,7.0,2,1,0.0,1.0
958,4059.0,Urban,Control,0.0,0.0,1,1,0.0,1.0833334,7.0,1,1,1.0,0.0
959,4060.0,Urban,Treatment,0.0,1.0,0,1,6.0,0.0,7.0,1,0,1.0,1.0
960,4061.0,Urban,Treatment,1.0,0.0,1,3,8.0,2.3636365,7.0,3,1,1.0,1.0
961,4062.0,Urban,Treatment,1.0,0.0,1,2,6.0,1.1818182,7.0,7,2,1.0,1.0
962,4063.0,Urban,Treatment,0.0,1.0,1,3,8.0,3.4864435,7.0,3,2,1.0,1.0
963,4064.0,Urban,Control,0.0,0.0,0,2,0.0,0.1,7.0,2,0,1.0,0.0
964,4065.0,Urban,Treatment,0.0,1.0,6,2,6.0,0.18181819,7.0,4,7,1.0,1.0
965,4066.0,Urban,Control,0.0,0.0,2,0,0.0,1.4,7.0,0,2,1.0,0.0
966,4067.0,Rural,Treatment,1.0,0.0,3,2,7.0,1.3,7.0,4,5,0.0,1.0
967,4068.0,Urban,Treatment,0.0,1.0,1,1,7.0,1.1666666,7.0,1,2,1.0,1.0
968,4069.0,Urban,Treatment,1.0,0.0,0,5,8.0,2.25,7.0,7,0,1.0,1.0
969,4070.0,Urban,Treatment,1.0,0.0,0,1,8.0,3.3112674,7.0,1,0,1.0,1.0
970,4071.0,Urban,Treatment,0.0,1.0,0,6,8.0,3.4473684,7.0,13,0,1.0,1.0
971,4072.0,Urban,Treatment,1.0,0.0,6,6,9.0,2.338509,7.0,10,8,1.0,1.0
972,5073.0,Urban,Control,0.0,0.0,5,3,0.0,1.0833334,7.0,6,6,1.0,0.0
973,5074.0,Urban,Treatment,0.0,1.0,4,0,8.0,2.1666667,7.0,0,4,1.0,1.0
974,5075.0,Urban,Control,0.0,0.0,2,4,0.0,1.3333334,7.0,4,2,1.0,0.0
975,5076.0,Urban,Treatment,1.0,0.0,1,7,8.0,3.3954935,7.0,12,1,1.0,1.0
976,5077.0,Urban,Treatment,0.0,1.0,4,6,6.0,2.25,7.0,7,5,1.0,1.0
977,5078.0,Urban,Treatment,0.0,1.0,4,3,8.0,1.0,7.0,5,5,1.0,1.0
978,5079.0,Urban,Treatment,1.0,0.0,0,1,6.0,2.25,7.0,2,0,1.0,1.0
979,5080.0,Rural,Treatment,0.0,1.0,3,2,8.0,2.3636365,7.0,2,4,0.0,1.0
980,5081.0,Rural,Control,0.0,0.0,0,0,0.0,1.1818182,7.0,0,0,0.0,0.0
981,5082.0,Urban,Control,0.0,0.0,5,2,0.0,1.3,7.0,2,7,1.0,0.0
982,5083.0,Urban,Control,0.0,0.0,1,3,0.0,1.2727273,7.0,5,1,1.0,0.0
983,5084.0,Urban,Treatment,0.0,1.0,1,0,6.0,1.2727273,7.0,0,1,1.0,1.0
984,5085.0,Rural,Control,0.0,0.0,1,3,0.0,0.16666667,7.0,3,1,0.0,0.0
985,5086.0,Urban,Control,0.0,0.0,5,5,0.0,0.09090909,7.0,6,5,1.0,0.0
986,5087.0,Urban,Treatment,1.0,0.0,4,2,8.0,2.4,7.0,2,4,1.0,1.0
987,5088.0,Rural,Treatment,1.0,0.0,7,6,7.0,2.7411764,7.0,8,7,0.0,1.0
988,5089.0,Urban,Treatment,0.0,1.0,1,2,7.0,2.2727273,7.0,2,1,1.0,1.0
989,5090.0,Urban,Treatment,1.0,0.0,0,0,1.0,1.2727273,7.0,0,0,1.0,1.0
990,5091.0,Urban,Control,0.0,0.0,3,4,0.0,1.25,7.0,5,5,1.0,0.0
991,5092.0,Urban,Treatment,1.0,0.0,3,1,6.0,3.5402298,7.0,2,3,1.0,1.0
992,5093.0,Urban,Treatment,0.0,1.0,1,4,7.0,2.4615386,7.0,5,2,1.0,1.0
993,5094.0,Rural,Treatment,1.0,0.0,0,2,6.0,1.4949495,7.0,2,0,0.0,1.0
994,5095.0,Urban,Treatment,1.0,0.0,0,1,7.0,2.1,7.0,1,0,1.0,1.0
995,5096.0,Urban,Treatment,0.0,1.0,1,0,7.0,2.2307692,7.0,0,1,1.0,1.0
996,5097.0,Urban,Treatment,1.0,0.0,2,1,6.0,1.5,7.0,1,2,1.0,1.0
997,6098.0,Urban,Treatment,1.0,0.0,6,6,6.0,1.1666666,7.0,10,10,1.0,1.0
998,6099.0,Rural,Treatment,1.0,0.0,7,6,9.0,3.5285714,7.0,7,8,0.0,1.0
999,6100.0,Rural,Treatment,0.0,1.0,1,3,8.0,2.7727273,7.0,4,1,0.0,1.0
1000,6101.0,Urban,Control,0.0,0.0,1,3,0.0,1.3636364,7.0,6,3,1.0,0.0
1001,6102.0,Rural,Control,0.0,0.0,5,6,0.0,1.1818182,7.0,7,5,0.0,0.0
1002,6103.0,Urban,Treatment,1.0,0.0,0,3,9.0,3.6694915,7.0,4,0,1.0,1.0
1003,6104.0,Urban,Treatment,0.0,1.0,2,2,8.0,2.5454545,7.0,2,2,1.0,1.0
1004,6105.0,Urban,Control,0.0,0.0,5,3,0.0,1.3,7.0,3,9,1.0,0.0
1005,6106.0,Urban,Treatment,1.0,0.0,4,3,8.0,3.8333335,7.0,4,5,1.0,1.0
1006,6107.0,Urban,Control,0.0,0.0,1,3,0.0,0.25,7.0,4,1,1.0,0.0
1007,6108.0,Urban,Treatment,0.0,1.0,6,3,8.0,3.5636363,7.0,4,9,1.0,1.0
1008,6109.0,Rural,Treatment,0.0,1.0,2,5,8.0,2.7045455,7.0,14,3,0.0,1.0
1009,6110.0,Urban,Treatment,1.0,0.0,3,3,5.0,1.7111111,7.0,3,3,1.0,1.0
1010,6111.0,Rural,Control,0.0,0.0,3,5,0.0,1.25,7.0,7,5,0.0,0.0
1011,6112.0,Urban,Treatment,0.0,1.0,3,1,9.0,3.3333335,7.0,4,6,1.0,1.0
1012,6113.0,Urban,Control,0.0,0.0,2,3,0.0,1.3636364,7.0,5,2,1.0,0.0
1013,6114.0,Rural,Treatment,1.0,0.0,4,3,8.0,3.8846154,7.0,3,4,0.0,1.0
1014,6115.0,Urban,Treatment,0.0,1.0,1,5,9.0,2.5208333,7.0,10,1,1.0,1.0
1015,6116.0,Urban,Control,0.0,0.0,2,3,0.0,1.0833334,7.0,7,2,1.0,0.0
1016,6117.0,Rural,Control,0.0,0.0,4,2,0.0,0.125,7.0,5,5,0.0,0.0
1017,6118.0,Urban,Treatment,0.0,1.0,3,0,8.0,2.5883555,7.0,0,4,1.0,1.0
1018,6119.0,Rural,Control,0.0,0.0,5,6,0.0,1.1818182,7.0,15,8,0.0,0.0
1019,6120.0,Rural,Treatment,1.0,0.0,3,8,9.0,2.6780303,7.0,23,8,0.0,1.0
1020,6121.0,Urban,Treatment,1.0,0.0,6,4,9.0,2.6666667,7.0,6,10,1.0,1.0
1021,6122.0,Rural,Treatment,0.0,1.0,5,6,8.0,2.4287317,7.0,9,5,0.0,1.0
1022,7123.0,Rural,Treatment,1.0,0.0,0,5,9.0,2.6660376,7.0,11,0,0.0,1.0
1023,7124.0,Rural,Treatment,1.0,0.0,1,1,7.0,2.9886365,7.0,2,1,0.0,1.0
1024,7125.0,Rural,Treatment,0.0,1.0,0,6,8.0,2.5333333,7.0,7,1,0.0,1.0
1025,7126.0,Rural,Control,0.0,0.0,3,4,0.0,1.1818182,7.0,9,6,0.0,0.0
1026,7127.0,Rural,Control,0.0,0.0,0,0,0.0,1.3333334,7.0,0,0,0.0,0.0
1027,7128.0,Rural,Treatment,1.0,0.0,0,0,6.0,1.6169591,7.0,0,0,0.0,1.0
1028,7129.0,Rural,Control,0.0,0.0,3,0,0.0,1.1,7.0,0,3,0.0,0.0
1029,7130.0,Rural,Control,0.0,0.0,0,0,0.0,1.1,7.0,0,0,0.0,0.0
1030,7131.0,Rural,Treatment,0.0,1.0,0,0,8.0,3.8514414,7.0,0,0,0.0,1.0
1031,7132.0,Rural,Treatment,0.0,1.0,0,1,9.0,3.6222224,7.0,1,0,0.0,1.0
1032,8133.0,Rural,Treatment,1.0,0.0,4,3,8.0,4.133333,7.0,3,6,0.0,1.0
1033,8134.0,Rural,Treatment,0.0,1.0,1,0,5.0,2.862805,7.0,0,1,0.0,1.0
1034,8135.0,Rural,Control,0.0,0.0,2,2,0.0,1.4,7.0,2,2,0.0,0.0
1035,8136.0,Rural,Treatment,0.0,1.0,1,5,7.0,3.68125,7.0,5,1,0.0,1.0
1036,8137.0,Rural,Treatment,0.0,1.0,3,7,8.0,3.9191918,7.0,9,4,0.0,1.0
1037,8138.0,Rural,Treatment,1.0,0.0,6,7,6.0,3.5076923,7.0,12,8,0.0,1.0
1038,8139.0,Rural,Control,0.0,0.0,4,3,0.0,0.44444445,7.0,5,7,0.0,0.0
1039,8140.0,Rural,Treatment,1.0,0.0,3,3,8.0,4.5833335,7.0,3,5,0.0,1.0
1040,9141.0,Rural,Control,0.0,0.0,0,0,0.0,0.09090909,7.0,0,0,0.0,0.0
1041,9142.0,Rural,Treatment,1.0,0.0,3,0,6.0,1.7272727,7.0,0,3,0.0,1.0
1042,9143.0,Rural,Treatment,0.0,1.0,1,4,9.0,3.7672956,7.0,5,1,0.0,1.0
1043,9144.0,Rural,Control,0.0,0.0,1,2,0.0,0.0,7.0,2,2,0.0,0.0
1044,9145.0,Urban,Treatment,0.0,1.0,6,4,8.0,2.0769231,7.0,4,8,1.0,1.0
1045,9146.0,Urban,Treatment,1.0,0.0,3,1,8.0,2.4901962,7.0,1,4,1.0,1.0
1046,9147.0,Rural,Treatment,1.0,0.0,4,6,9.0,3.6212122,7.0,12,6,0.0,1.0
1047,9148.0,Rural,Treatment,0.0,1.0,3,2,7.0,1.9166667,7.0,6,6,0.0,1.0
