,Unnamed: 0,month,fir_overall_count,fir_caw_count,fir_bywomen_count,arrest_count,dir_count,ncr_count,ps_code,urban,dist_urban,treatment,implement_quality,training_score,comm_outreach_strength,regular_whd,women_whd,urban_encoded,treatment_encoded,year_YYYY,month_MM
2164,2164,2019-02-01,18,0,0,0,0,39,5087.0,Urban,8.0,Treatment,8.0,2.4,2.12,1.0,0.0,1.0,1.0,2019,1
2165,2165,2020-02-01,27,5,3,3,3,39,5087.0,Urban,8.0,Treatment,8.0,2.4,2.12,1.0,0.0,1.0,1.0,2020,1
2166,2166,2019-01-01,33,1,1,1,0,34,5087.0,Urban,8.0,Treatment,8.0,2.4,2.12,1.0,0.0,1.0,1.0,2019,0
2167,2167,2018-09-01,31,0,0,0,0,50,5087.0,Urban,8.0,Treatment,8.0,2.4,2.12,1.0,0.0,1.0,1.0,2018,8
2168,2168,2018-10-01,32,4,3,7,0,43,5087.0,Urban,8.0,Treatment,8.0,2.4,2.12,1.0,0.0,1.0,1.0,2018,9
2169,2169,2020-03-01,24,2,1,1,9,36,5087.0,Urban,8.0,Treatment,8.0,2.4,2.12,1.0,0.0,1.0,1.0,2020,2
2170,2170,2020-05-01,17,0,0,0,0,11,5087.0,Urban,8.0,Treatment,8.0,2.4,2.12,1.0,0.0,1.0,1.0,2020,4
2171,2171,2019-06-01,38,2,2,1,0,48,5087.0,Urban,8.0,Treatment,8.0,2.4,2.12,1.0,0.0,1.0,1.0,2019,5
2172,2172,2018-06-01,38,3,3,0,0,37,5087.0,Urban,8.0,Treatment,8.0,2.4,2.12,1.0,0.0,1.0,1.0,2018,5
2173,2173,2020-04-01,49,1,1,0,0,3,5087.0,Urban,8.0,Treatment,8.0,2.4,2.12,1.0,0.0,1.0,1.0,2020,3
2174,2174,2019-11-01,24,1,1,1,4,53,5087.0,Urban,8.0,Treatment,8.0,2.4,2.12,1.0,0.0,1.0,1.0,2019,10
2175,2175,2018-05-01,21,1,1,0,0,76,5088.0,Rural,7.0,Treatment,7.0,2.7411764,1.0,1.0,0.0,0.0,1.0,2018,4
2176,2176,2019-03-01,34,4,3,5,0,68,5088.0,Rural,7.0,Treatment,7.0,2.7411764,1.0,1.0,0.0,0.0,1.0,2019,2
2177,2177,2019-12-01,26,7,6,6,0,39,5088.0,Rural,7.0,Treatment,7.0,2.7411764,1.0,1.0,0.0,0.0,1.0,2019,11
2178,2178,2019-05-01,36,4,4,5,0,86,5088.0,Rural,7.0,Treatment,7.0,2.7411764,1.0,1.0,0.0,0.0,1.0,2019,4
2179,2179,2019-06-01,32,8,3,12,0,62,5088.0,Rural,7.0,Treatment,7.0,2.7411764,1.0,1.0,0.0,0.0,1.0,2019,5
2180,2180,2019-07-01,40,8,6,4,0,64,5088.0,Rural,7.0,Treatment,7.0,2.7411764,1.0,1.0,0.0,0.0,1.0,2019,6
2181,2181,2018-09-01,13,3,3,3,0,65,5088.0,Rural,7.0,Treatment,7.0,2.7411764,1.0,1.0,0.0,0.0,1.0,2018,8
2182,2182,2020-03-01,35,5,5,1,0,47,5088.0,Rural,7.0,Treatment,7.0,2.7411764,1.0,1.0,0.0,0.0,1.0,2020,2
2183,2183,2018-11-01,28,6,4,6,0,75,5088.0,Rural,7.0,Treatment,7.0,2.7411764,1.0,1.0,0.0,0.0,1.0,2018,10
2184,2184,2019-02-01,31,5,4,3,0,51,5088.0,Rural,7.0,Treatment,7.0,2.7411764,1.0,1.0,0.0,0.0,1.0,2019,1
2185,2185,2018-07-01,31,7,7,11,0,63,5088.0,Rural,7.0,Treatment,7.0,2.7411764,1.0,1.0,0.0,0.0,1.0,2018,6
2186,2186,2019-01-01,31,5,5,3,0,41,5088.0,Rural,7.0,Treatment,7.0,2.7411764,1.0,1.0,0.0,0.0,1.0,2019,0
2187,2187,2019-11-01,29,9,5,0,0,52,5088.0,Rural,7.0,Treatment,7.0,2.7411764,1.0,1.0,0.0,0.0,1.0,2019,10
2188,2188,2019-10-01,19,4,4,1,0,51,5088.0,Rural,7.0,Treatment,7.0,2.7411764,1.0,1.0,0.0,0.0,1.0,2019,9
2189,2189,2018-06-01,18,1,1,0,0,88,5088.0,Rural,7.0,Treatment,7.0,2.7411764,1.0,1.0,0.0,0.0,1.0,2018,5
2190,2190,2019-08-01,23,2,2,3,0,33,5088.0,Rural,7.0,Treatment,7.0,2.7411764,1.0,1.0,0.0,0.0,1.0,2019,7
2191,2191,2018-10-01,31,7,5,5,0,67,5088.0,Rural,7.0,Treatment,7.0,2.7411764,1.0,1.0,0.0,0.0,1.0,2018,9
2192,2192,2020-01-01,28,5,4,3,0,41,5088.0,Rural,7.0,Treatment,7.0,2.7411764,1.0,1.0,0.0,0.0,1.0,2020,0
2193,2193,2019-04-01,28,4,3,8,0,60,5088.0,Rural,7.0,Treatment,7.0,2.7411764,1.0,1.0,0.0,0.0,1.0,2019,3
2194,2194,2018-08-01,24,1,1,0,0,48,5088.0,Rural,7.0,Treatment,7.0,2.7411764,1.0,1.0,0.0,0.0,1.0,2018,7
2195,2195,2018-12-01,17,4,3,5,0,68,5088.0,Rural,7.0,Treatment,7.0,2.7411764,1.0,1.0,0.0,0.0,1.0,2018,11
2196,2196,2020-05-01,53,1,1,0,0,11,5088.0,Rural,7.0,Treatment,7.0,2.7411764,1.0,1.0,0.0,0.0,1.0,2020,4
2197,2197,2020-04-01,25,2,2,0,0,3,5088.0,Rural,7.0,Treatment,7.0,2.7411764,1.0,1.0,0.0,0.0,1.0,2020,3
2198,2198,2020-02-01,26,3,3,6,0,54,5088.0,Rural,7.0,Treatment,7.0,2.7411764,1.0,1.0,0.0,0.0,1.0,2020,1
2199,2199,2019-09-01,29,3,2,0,0,52,5088.0,Rural,7.0,Treatment,7.0,2.7411764,1.0,1.0,0.0,0.0,1.0,2019,8
2200,2200,2020-02-01,30,0,0,0,12,64,5089.0,Urban,8.0,Treatment,7.0,2.2727273,2.16,0.0,1.0,1.0,1.0,2020,1
2201,2201,2018-12-01,32,1,1,1,0,76,5089.0,Urban,8.0,Treatment,7.0,2.2727273,2.16,0.0,1.0,1.0,1.0,2018,11
2202,2202,2019-02-01,36,0,0,0,0,60,5089.0,Urban,8.0,Treatment,7.0,2.2727273,2.16,0.0,1.0,1.0,1.0,2019,1
2203,2203,2019-08-01,31,1,1,0,0,53,5089.0,Urban,8.0,Treatment,7.0,2.2727273,2.16,0.0,1.0,1.0,1.0,2019,7
2204,2204,2019-01-01,57,1,1,0,0,74,5089.0,Urban,8.0,Treatment,7.0,2.2727273,2.16,0.0,1.0,1.0,1.0,2019,0
2205,2205,2019-12-01,23,0,0,0,6,49,5089.0,Urban,8.0,Treatment,7.0,2.2727273,2.16,0.0,1.0,1.0,1.0,2019,11
2206,2206,2019-04-01,55,2,2,3,0,66,5089.0,Urban,8.0,Treatment,7.0,2.2727273,2.16,0.0,1.0,1.0,1.0,2019,3
2207,2207,2020-05-01,24,0,0,0,0,10,5089.0,Urban,8.0,Treatment,7.0,2.2727273,2.16,0.0,1.0,1.0,1.0,2020,4
2208,2208,2018-08-01,44,1,1,2,0,77,5089.0,Urban,8.0,Treatment,7.0,2.2727273,2.16,0.0,1.0,1.0,1.0,2018,7
2209,2209,2019-07-01,41,2,2,1,0,77,5089.0,Urban,8.0,Treatment,7.0,2.2727273,2.16,0.0,1.0,1.0,1.0,2019,6
2210,2210,2019-06-01,41,3,2,2,0,66,5089.0,Urban,8.0,Treatment,7.0,2.2727273,2.16,0.0,1.0,1.0,1.0,2019,5
2211,2211,2019-09-01,35,1,1,2,1,80,5089.0,Urban,8.0,Treatment,7.0,2.2727273,2.16,0.0,1.0,1.0,1.0,2019,8
2212,2212,2018-11-01,53,7,6,7,0,75,5089.0,Urban,8.0,Treatment,7.0,2.2727273,2.16,0.0,1.0,1.0,1.0,2018,10
2213,2213,2018-10-01,51,0,0,0,0,82,5089.0,Urban,8.0,Treatment,7.0,2.2727273,2.16,0.0,1.0,1.0,1.0,2018,9
2214,2214,2018-05-01,64,1,1,0,0,84,5089.0,Urban,8.0,Treatment,7.0,2.2727273,2.16,0.0,1.0,1.0,1.0,2018,4
2215,2215,2018-09-01,41,1,1,0,0,75,5089.0,Urban,8.0,Treatment,7.0,2.2727273,2.16,0.0,1.0,1.0,1.0,2018,8
2216,2216,2020-01-01,37,2,2,0,22,64,5089.0,Urban,8.0,Treatment,7.0,2.2727273,2.16,0.0,1.0,1.0,1.0,2020,0
2217,2217,2020-04-01,42,0,0,0,0,1,5089.0,Urban,8.0,Treatment,7.0,2.2727273,2.16,0.0,1.0,1.0,1.0,2020,3
2218,2218,2018-07-01,64,1,1,0,0,61,5089.0,Urban,8.0,Treatment,7.0,2.2727273,2.16,0.0,1.0,1.0,1.0,2018,6
2219,2219,2019-03-01,44,2,2,1,0,62,5089.0,Urban,8.0,Treatment,7.0,2.2727273,2.16,0.0,1.0,1.0,1.0,2019,2
2220,2220,2019-10-01,32,2,1,0,2,68,5089.0,Urban,8.0,Treatment,7.0,2.2727273,2.16,0.0,1.0,1.0,1.0,2019,9
2221,2221,2020-03-01,33,0,0,0,7,49,5089.0,Urban,8.0,Treatment,7.0,2.2727273,2.16,0.0,1.0,1.0,1.0,2020,2
2222,2222,2019-05-01,45,0,0,0,0,89,5089.0,Urban,8.0,Treatment,7.0,2.2727273,2.16,0.0,1.0,1.0,1.0,2019,4
2223,2223,2019-11-01,37,4,3,0,5,58,5089.0,Urban,8.0,Treatment,7.0,2.2727273,2.16,0.0,1.0,1.0,1.0,2019,10
2224,2224,2018-06-01,45,0,0,0,0,83,5089.0,Urban,8.0,Treatment,7.0,2.2727273,2.16,0.0,1.0,1.0,1.0,2018,5
2225,2225,2020-04-01,69,0,0,0,0,1,5090.0,Urban,8.0,Treatment,1.0,1.2727273,0.0,1.0,0.0,1.0,1.0,2020,3
2226,2226,2019-07-01,41,0,0,0,0,49,5090.0,Urban,8.0,Treatment,1.0,1.2727273,0.0,1.0,0.0,1.0,1.0,2019,6
2227,2227,2018-11-01,37,0,0,0,0,48,5090.0,Urban,8.0,Treatment,1.0,1.2727273,0.0,1.0,0.0,1.0,1.0,2018,10
2228,2228,2018-07-01,46,0,0,0,1,39,5090.0,Urban,8.0,Treatment,1.0,1.2727273,0.0,1.0,0.0,1.0,1.0,2018,6
2229,2229,2019-03-01,35,1,1,0,0,50,5090.0,Urban,8.0,Treatment,1.0,1.2727273,0.0,1.0,0.0,1.0,1.0,2019,2
2230,2230,2018-10-01,45,1,1,0,0,54,5090.0,Urban,8.0,Treatment,1.0,1.2727273,0.0,1.0,0.0,1.0,1.0,2018,9
2231,2231,2019-11-01,33,0,0,0,0,30,5090.0,Urban,8.0,Treatment,1.0,1.2727273,0.0,1.0,0.0,1.0,1.0,2019,10
2232,2232,2019-05-01,29,0,0,0,0,69,5090.0,Urban,8.0,Treatment,1.0,1.2727273,0.0,1.0,0.0,1.0,1.0,2019,4
2233,2233,2020-05-01,27,0,0,0,0,19,5090.0,Urban,8.0,Treatment,1.0,1.2727273,0.0,1.0,0.0,1.0,1.0,2020,4
2234,2234,2018-09-01,31,0,0,0,0,69,5090.0,Urban,8.0,Treatment,1.0,1.2727273,0.0,1.0,0.0,1.0,1.0,2018,8
2235,2235,2019-08-01,34,0,0,0,0,31,5090.0,Urban,8.0,Treatment,1.0,1.2727273,0.0,1.0,0.0,1.0,1.0,2019,7
2236,2236,2019-10-01,34,0,0,0,0,59,5090.0,Urban,8.0,Treatment,1.0,1.2727273,0.0,1.0,0.0,1.0,1.0,2019,9
2237,2237,2020-01-01,32,0,0,0,0,48,5090.0,Urban,8.0,Treatment,1.0,1.2727273,0.0,1.0,0.0,1.0,1.0,2020,0
2238,2238,2019-12-01,21,0,0,0,0,37,5090.0,Urban,8.0,Treatment,1.0,1.2727273,0.0,1.0,0.0,1.0,1.0,2019,11
2239,2239,2018-12-01,20,0,0,0,0,60,5090.0,Urban,8.0,Treatment,1.0,1.2727273,0.0,1.0,0.0,1.0,1.0,2018,11
2240,2240,2019-06-01,35,0,0,0,0,48,5090.0,Urban,8.0,Treatment,1.0,1.2727273,0.0,1.0,0.0,1.0,1.0,2019,5
2241,2241,2019-02-01,37,0,0,0,0,51,5090.0,Urban,8.0,Treatment,1.0,1.2727273,0.0,1.0,0.0,1.0,1.0,2019,1
2242,2242,2018-06-01,23,0,0,0,0,57,5090.0,Urban,8.0,Treatment,1.0,1.2727273,0.0,1.0,0.0,1.0,1.0,2018,5
2243,2243,2019-09-01,25,0,0,0,0,41,5090.0,Urban,8.0,Treatment,1.0,1.2727273,0.0,1.0,0.0,1.0,1.0,2019,8
2244,2244,2018-08-01,38,0,0,0,0,61,5090.0,Urban,8.0,Treatment,1.0,1.2727273,0.0,1.0,0.0,1.0,1.0,2018,7
2245,2245,2020-02-01,29,0,0,0,0,49,5090.0,Urban,8.0,Treatment,1.0,1.2727273,0.0,1.0,0.0,1.0,1.0,2020,1
2246,2246,2018-05-01,36,0,0,0,0,53,5090.0,Urban,8.0,Treatment,1.0,1.2727273,0.0,1.0,0.0,1.0,1.0,2018,4
2247,2247,2019-04-01,40,0,0,0,0,53,5090.0,Urban,8.0,Treatment,1.0,1.2727273,0.0,1.0,0.0,1.0,1.0,2019,3
2248,2248,2019-01-01,37,1,1,1,1,51,5090.0,Urban,8.0,Treatment,1.0,1.2727273,0.0,1.0,0.0,1.0,1.0,2019,0
2249,2249,2020-03-01,28,0,0,0,0,43,5090.0,Urban,8.0,Treatment,1.0,1.2727273,0.0,1.0,0.0,1.0,1.0,2020,2
2250,2250,2020-05-01,21,4,4,5,0,11,5091.0,Urban,8.0,Control,0.0,1.25,0.0,0.0,0.0,1.0,0.0,2020,4
2251,2251,2019-02-01,30,4,3,3,0,46,5091.0,Urban,8.0,Control,0.0,1.25,0.0,0.0,0.0,1.0,0.0,2019,1
2252,2252,2018-09-01,23,4,3,4,0,40,5091.0,Urban,8.0,Control,0.0,1.25,0.0,0.0,0.0,1.0,0.0,2018,8
2253,2253,2020-02-01,32,4,4,5,0,69,5091.0,Urban,8.0,Control,0.0,1.25,0.0,0.0,0.0,1.0,0.0,2020,1
2254,2254,2020-03-01,25,4,3,5,0,68,5091.0,Urban,8.0,Control,0.0,1.25,0.0,0.0,0.0,1.0,0.0,2020,2
2255,2255,2019-07-01,28,5,4,6,0,64,5091.0,Urban,8.0,Control,0.0,1.25,0.0,0.0,0.0,1.0,0.0,2019,6
2256,2256,2018-08-01,30,5,3,12,0,45,5091.0,Urban,8.0,Control,0.0,1.25,0.0,0.0,0.0,1.0,0.0,2018,7
2257,2257,2020-01-01,48,10,5,11,0,48,5091.0,Urban,8.0,Control,0.0,1.25,0.0,0.0,0.0,1.0,0.0,2020,0
2258,2258,2018-07-01,32,5,3,4,0,33,5091.0,Urban,8.0,Control,0.0,1.25,0.0,0.0,0.0,1.0,0.0,2018,6
2259,2259,2019-06-01,35,5,4,8,0,82,5091.0,Urban,8.0,Control,0.0,1.25,0.0,0.0,0.0,1.0,0.0,2019,5
2260,2260,2020-04-01,24,3,3,3,0,9,5091.0,Urban,8.0,Control,0.0,1.25,0.0,0.0,0.0,1.0,0.0,2020,3
2261,2261,2019-11-01,30,4,4,4,0,74,5091.0,Urban,8.0,Control,0.0,1.25,0.0,0.0,0.0,1.0,0.0,2019,10
2262,2262,2018-05-01,29,2,2,1,0,40,5091.0,Urban,8.0,Control,0.0,1.25,0.0,0.0,0.0,1.0,0.0,2018,4
2263,2263,2019-10-01,31,5,5,6,0,62,5091.0,Urban,8.0,Control,0.0,1.25,0.0,0.0,0.0,1.0,0.0,2019,9
2264,2264,2019-12-01,37,11,5,13,0,57,5091.0,Urban,8.0,Control,0.0,1.25,0.0,0.0,0.0,1.0,0.0,2019,11
2265,2265,2018-11-01,33,6,6,4,0,44,5091.0,Urban,8.0,Control,0.0,1.25,0.0,0.0,0.0,1.0,0.0,2018,10
2266,2266,2019-01-01,42,16,7,21,0,48,5091.0,Urban,8.0,Control,0.0,1.25,0.0,0.0,0.0,1.0,0.0,2019,0
2267,2267,2018-10-01,28,5,4,7,0,43,5091.0,Urban,8.0,Control,0.0,1.25,0.0,0.0,0.0,1.0,0.0,2018,9
2268,2268,2018-06-01,35,7,3,9,0,38,5091.0,Urban,8.0,Control,0.0,1.25,0.0,0.0,0.0,1.0,0.0,2018,5
2269,2269,2019-04-01,33,5,3,7,0,71,5091.0,Urban,8.0,Control,0.0,1.25,0.0,0.0,0.0,1.0,0.0,2019,3
2270,2270,2019-09-01,27,6,6,7,0,56,5091.0,Urban,8.0,Control,0.0,1.25,0.0,0.0,0.0,1.0,0.0,2019,8
2271,2271,2018-12-01,19,2,2,1,0,33,5091.0,Urban,8.0,Control,0.0,1.25,0.0,0.0,0.0,1.0,0.0,2018,11
2272,2272,2019-08-01,23,3,3,3,0,69,5091.0,Urban,8.0,Control,0.0,1.25,0.0,0.0,0.0,1.0,0.0,2019,7
2273,2273,2019-05-01,40,8,5,7,0,106,5091.0,Urban,8.0,Control,0.0,1.25,0.0,0.0,0.0,1.0,0.0,2019,4
2274,2274,2019-03-01,36,4,3,7,0,66,5091.0,Urban,8.0,Control,0.0,1.25,0.0,0.0,0.0,1.0,0.0,2019,2
2275,2275,2020-03-01,37,4,4,4,1,14,5092.0,Urban,8.0,Treatment,6.0,3.5402298,0.04,1.0,0.0,1.0,1.0,2020,2
2276,2276,2019-08-01,22,3,3,6,1,12,5092.0,Urban,8.0,Treatment,6.0,3.5402298,0.04,1.0,0.0,1.0,1.0,2019,7
2277,2277,2018-12-01,23,2,1,2,0,7,5092.0,Urban,8.0,Treatment,6.0,3.5402298,0.04,1.0,0.0,1.0,1.0,2018,11
2278,2278,2018-11-01,21,2,2,4,0,8,5092.0,Urban,8.0,Treatment,6.0,3.5402298,0.04,1.0,0.0,1.0,1.0,2018,10
2279,2279,2020-01-01,19,0,0,0,0,15,5092.0,Urban,8.0,Treatment,6.0,3.5402298,0.04,1.0,0.0,1.0,1.0,2020,0
2280,2280,2019-05-01,34,2,1,4,0,25,5092.0,Urban,8.0,Treatment,6.0,3.5402298,0.04,1.0,0.0,1.0,1.0,2019,4
2281,2281,2019-12-01,21,2,1,1,0,15,5092.0,Urban,8.0,Treatment,6.0,3.5402298,0.04,1.0,0.0,1.0,1.0,2019,11
2282,2282,2018-07-01,24,3,3,3,0,8,5092.0,Urban,8.0,Treatment,6.0,3.5402298,0.04,1.0,0.0,1.0,1.0,2018,6
2283,2283,2019-10-01,29,3,2,2,0,27,5092.0,Urban,8.0,Treatment,6.0,3.5402298,0.04,1.0,0.0,1.0,1.0,2019,9
2284,2284,2019-04-01,20,2,2,1,0,21,5092.0,Urban,8.0,Treatment,6.0,3.5402298,0.04,1.0,0.0,1.0,1.0,2019,3
2285,2285,2019-07-01,28,2,1,0,0,12,5092.0,Urban,8.0,Treatment,6.0,3.5402298,0.04,1.0,0.0,1.0,1.0,2019,6
2286,2286,2019-03-01,18,2,2,1,0,10,5092.0,Urban,8.0,Treatment,6.0,3.5402298,0.04,1.0,0.0,1.0,1.0,2019,2
2287,2287,2020-02-01,21,0,0,0,0,31,5092.0,Urban,8.0,Treatment,6.0,3.5402298,0.04,1.0,0.0,1.0,1.0,2020,1
2288,2288,2018-09-01,20,3,2,1,0,8,5092.0,Urban,8.0,Treatment,6.0,3.5402298,0.04,1.0,0.0,1.0,1.0,2018,8
2289,2289,2019-09-01,25,7,6,11,0,24,5092.0,Urban,8.0,Treatment,6.0,3.5402298,0.04,1.0,0.0,1.0,1.0,2019,8
2290,2290,2019-01-01,29,0,0,0,0,14,5092.0,Urban,8.0,Treatment,6.0,3.5402298,0.04,1.0,0.0,1.0,1.0,2019,0
2291,2291,2019-11-01,19,1,1,1,2,13,5092.0,Urban,8.0,Treatment,6.0,3.5402298,0.04,1.0,0.0,1.0,1.0,2019,10
2292,2292,2019-02-01,14,0,0,0,0,5,5092.0,Urban,8.0,Treatment,6.0,3.5402298,0.04,1.0,0.0,1.0,1.0,2019,1
2293,2293,2018-08-01,29,5,3,1,0,12,5092.0,Urban,8.0,Treatment,6.0,3.5402298,0.04,1.0,0.0,1.0,1.0,2018,7
2294,2294,2019-06-01,25,0,0,0,0,21,5092.0,Urban,8.0,Treatment,6.0,3.5402298,0.04,1.0,0.0,1.0,1.0,2019,5
2295,2295,2018-10-01,22,6,6,2,1,6,5092.0,Urban,8.0,Treatment,6.0,3.5402298,0.04,1.0,0.0,1.0,1.0,2018,9
2296,2296,2020-05-01,27,0,0,0,0,3,5092.0,Urban,8.0,Treatment,6.0,3.5402298,0.04,1.0,0.0,1.0,1.0,2020,4
2297,2297,2018-05-01,22,0,0,0,1,5,5092.0,Urban,8.0,Treatment,6.0,3.5402298,0.04,1.0,0.0,1.0,1.0,2018,4
2298,2298,2020-04-01,69,0,0,0,0,0,5092.0,Urban,8.0,Treatment,6.0,3.5402298,0.04,1.0,0.0,1.0,1.0,2020,3
2299,2299,2018-06-01,17,6,6,8,1,7,5092.0,Urban,8.0,Treatment,6.0,3.5402298,0.04,1.0,0.0,1.0,1.0,2018,5
2300,2300,2019-01-01,23,2,2,5,0,17,5093.0,Urban,8.0,Treatment,7.0,2.4615386,2.18,0.0,1.0,1.0,1.0,2019,0
2301,2301,2019-10-01,22,0,0,0,5,19,5093.0,Urban,8.0,Treatment,7.0,2.4615386,2.18,0.0,1.0,1.0,1.0,2019,9
2302,2302,2020-01-01,21,0,0,0,2,11,5093.0,Urban,8.0,Treatment,7.0,2.4615386,2.18,0.0,1.0,1.0,1.0,2020,0
2303,2303,2019-08-01,15,0,0,0,4,15,5093.0,Urban,8.0,Treatment,7.0,2.4615386,2.18,0.0,1.0,1.0,1.0,2019,7
2304,2304,2018-07-01,22,2,1,2,0,19,5093.0,Urban,8.0,Treatment,7.0,2.4615386,2.18,0.0,1.0,1.0,1.0,2018,6
2305,2305,2019-05-01,22,1,1,4,0,19,5093.0,Urban,8.0,Treatment,7.0,2.4615386,2.18,0.0,1.0,1.0,1.0,2019,4
2306,2306,2018-09-01,20,1,1,4,0,13,5093.0,Urban,8.0,Treatment,7.0,2.4615386,2.18,0.0,1.0,1.0,1.0,2018,8
2307,2307,2020-02-01,17,2,1,0,4,21,5093.0,Urban,8.0,Treatment,7.0,2.4615386,2.18,0.0,1.0,1.0,1.0,2020,1
2308,2308,2020-04-01,53,0,0,0,0,3,5093.0,Urban,8.0,Treatment,7.0,2.4615386,2.18,0.0,1.0,1.0,1.0,2020,3
2309,2309,2019-02-01,16,0,0,0,0,9,5093.0,Urban,8.0,Treatment,7.0,2.4615386,2.18,0.0,1.0,1.0,1.0,2019,1
2310,2310,2019-06-01,23,2,1,2,0,21,5093.0,Urban,8.0,Treatment,7.0,2.4615386,2.18,0.0,1.0,1.0,1.0,2019,5
2311,2311,2019-12-01,16,0,0,0,3,26,5093.0,Urban,8.0,Treatment,7.0,2.4615386,2.18,0.0,1.0,1.0,1.0,2019,11
2312,2312,2018-10-01,28,0,0,0,0,23,5093.0,Urban,8.0,Treatment,7.0,2.4615386,2.18,0.0,1.0,1.0,1.0,2018,9
2313,2313,2019-11-01,17,0,0,0,8,18,5093.0,Urban,8.0,Treatment,7.0,2.4615386,2.18,0.0,1.0,1.0,1.0,2019,10
2314,2314,2018-05-01,24,1,1,1,0,19,5093.0,Urban,8.0,Treatment,7.0,2.4615386,2.18,0.0,1.0,1.0,1.0,2018,4
2315,2315,2020-05-01,16,0,0,0,0,12,5093.0,Urban,8.0,Treatment,7.0,2.4615386,2.18,0.0,1.0,1.0,1.0,2020,4
2316,2316,2019-07-01,24,5,4,2,0,26,5093.0,Urban,8.0,Treatment,7.0,2.4615386,2.18,0.0,1.0,1.0,1.0,2019,6
2317,2317,2018-12-01,10,1,1,0,0,13,5093.0,Urban,8.0,Treatment,7.0,2.4615386,2.18,0.0,1.0,1.0,1.0,2018,11
2318,2318,2018-11-01,19,2,2,3,0,18,5093.0,Urban,8.0,Treatment,7.0,2.4615386,2.18,0.0,1.0,1.0,1.0,2018,10
2319,2319,2019-09-01,22,0,0,0,3,18,5093.0,Urban,8.0,Treatment,7.0,2.4615386,2.18,0.0,1.0,1.0,1.0,2019,8
2320,2320,2020-03-01,26,1,1,3,3,17,5093.0,Urban,8.0,Treatment,7.0,2.4615386,2.18,0.0,1.0,1.0,1.0,2020,2
2321,2321,2019-03-01,29,3,3,1,0,18,5093.0,Urban,8.0,Treatment,7.0,2.4615386,2.18,0.0,1.0,1.0,1.0,2019,2
2322,2322,2019-04-01,16,0,0,0,0,14,5093.0,Urban,8.0,Treatment,7.0,2.4615386,2.18,0.0,1.0,1.0,1.0,2019,3
2323,2323,2018-06-01,31,5,4,4,0,15,5093.0,Urban,8.0,Treatment,7.0,2.4615386,2.18,0.0,1.0,1.0,1.0,2018,5
2324,2324,2018-08-01,18,1,1,1,0,17,5093.0,Urban,8.0,Treatment,7.0,2.4615386,2.18,0.0,1.0,1.0,1.0,2018,7
2325,2325,2020-02-01,34,3,3,3,1,35,5094.0,Rural,7.0,Treatment,6.0,1.4949495,1.05,1.0,0.0,0.0,1.0,2020,1
2326,2326,2019-02-01,22,2,1,2,1,23,5094.0,Rural,7.0,Treatment,6.0,1.4949495,1.05,1.0,0.0,0.0,1.0,2019,1
2327,2327,2019-06-01,32,2,2,3,1,29,5094.0,Rural,7.0,Treatment,6.0,1.4949495,1.05,1.0,0.0,0.0,1.0,2019,5
2328,2328,2019-11-01,24,0,0,0,2,36,5094.0,Rural,7.0,Treatment,6.0,1.4949495,1.05,1.0,0.0,0.0,1.0,2019,10
2329,2329,2019-04-01,28,0,0,0,0,29,5094.0,Rural,7.0,Treatment,6.0,1.4949495,1.05,1.0,0.0,0.0,1.0,2019,3
2330,2330,2020-04-01,19,0,0,0,0,24,5094.0,Rural,7.0,Treatment,6.0,1.4949495,1.05,1.0,0.0,0.0,1.0,2020,3
2331,2331,2018-10-01,31,0,0,0,0,34,5094.0,Rural,7.0,Treatment,6.0,1.4949495,1.05,1.0,0.0,0.0,1.0,2018,9
2332,2332,2019-09-01,21,1,1,1,1,37,5094.0,Rural,7.0,Treatment,6.0,1.4949495,1.05,1.0,0.0,0.0,1.0,2019,8
2333,2333,2020-01-01,19,0,0,0,1,32,5094.0,Rural,7.0,Treatment,6.0,1.4949495,1.05,1.0,0.0,0.0,1.0,2020,0
2334,2334,2018-11-01,24,1,1,1,0,23,5094.0,Rural,7.0,Treatment,6.0,1.4949495,1.05,1.0,0.0,0.0,1.0,2018,10
2335,2335,2018-06-01,30,0,0,0,0,59,5094.0,Rural,7.0,Treatment,6.0,1.4949495,1.05,1.0,0.0,0.0,1.0,2018,5
2336,2336,2018-08-01,18,0,0,0,1,30,5094.0,Rural,7.0,Treatment,6.0,1.4949495,1.05,1.0,0.0,0.0,1.0,2018,7
2337,2337,2018-07-01,28,0,0,0,1,44,5094.0,Rural,7.0,Treatment,6.0,1.4949495,1.05,1.0,0.0,0.0,1.0,2018,6
2338,2338,2019-03-01,30,1,1,0,2,50,5094.0,Rural,7.0,Treatment,6.0,1.4949495,1.05,1.0,0.0,0.0,1.0,2019,2
2339,2339,2020-03-01,22,1,1,0,0,36,5094.0,Rural,7.0,Treatment,6.0,1.4949495,1.05,1.0,0.0,0.0,1.0,2020,2
2340,2340,2019-07-01,35,2,2,5,1,32,5094.0,Rural,7.0,Treatment,6.0,1.4949495,1.05,1.0,0.0,0.0,1.0,2019,6
2341,2341,2018-05-01,26,0,0,0,0,59,5094.0,Rural,7.0,Treatment,6.0,1.4949495,1.05,1.0,0.0,0.0,1.0,2018,4
2342,2342,2018-12-01,28,3,3,3,0,23,5094.0,Rural,7.0,Treatment,6.0,1.4949495,1.05,1.0,0.0,0.0,1.0,2018,11
