,month,fir_overall_count,fir_caw_count,fir_bywomen_count,arrest_count,dir_count,ncr_count,dial100_count,ps_code,population,urban,dist_urban,strat_pca,treatment,group,dist_id,implement_quality,training_score,comm_outreach_strength,regular_whd,women_whd
3868,2020-02-01,17,6,2,7,0,13,17.0,10155.0,38563,Rural,15.0,-1.8407624,Control,control,10000.0,0.0,0.0,0.0,0.0,0.0
3869,2018-10-01,22,5,3,1,0,37,11.0,10155.0,38563,Rural,15.0,-1.8407624,Control,control,10000.0,0.0,0.0,0.0,0.0,0.0
3870,2018-07-01,13,2,1,0,0,27,32.0,10155.0,38563,Rural,15.0,-1.8407624,Control,control,10000.0,0.0,0.0,0.0,0.0,0.0
3871,2019-11-01,17,3,3,1,0,11,23.0,10155.0,38563,Rural,15.0,-1.8407624,Control,control,10000.0,0.0,0.0,0.0,0.0,0.0
3872,2019-10-01,12,2,2,0,0,18,28.0,10155.0,38563,Rural,15.0,-1.8407624,Control,control,10000.0,0.0,0.0,0.0,0.0,0.0
3873,2018-06-01,19,9,6,2,0,24,26.0,10155.0,38563,Rural,15.0,-1.8407624,Control,control,10000.0,0.0,0.0,0.0,0.0,0.0
3874,2019-12-01,13,3,1,0,0,10,28.0,10155.0,38563,Rural,15.0,-1.8407624,Control,control,10000.0,0.0,0.0,0.0,0.0,0.0
3875,2019-07-01,23,6,2,9,0,45,28.0,10156.0,135817,Rural,15.0,-0.88288486,Control,control,10000.0,0.0,0.33333334,0.0,0.0,0.0
3876,2018-11-01,32,9,4,12,0,33,26.0,10156.0,135817,Rural,15.0,-0.88288486,Control,control,10000.0,0.0,0.33333334,0.0,0.0,0.0
3877,2019-04-01,15,3,1,3,0,23,19.0,10156.0,135817,Rural,15.0,-0.88288486,Control,control,10000.0,0.0,0.33333334,0.0,0.0,0.0
3878,2020-01-01,24,6,4,9,0,22,19.0,10156.0,135817,Rural,15.0,-0.88288486,Control,control,10000.0,0.0,0.33333334,0.0,0.0,0.0
3879,2019-10-01,38,21,9,28,0,48,33.0,10156.0,135817,Rural,15.0,-0.88288486,Control,control,10000.0,0.0,0.33333334,0.0,0.0,0.0
3880,2019-08-01,40,11,6,18,0,32,15.0,10156.0,135817,Rural,15.0,-0.88288486,Control,control,10000.0,0.0,0.33333334,0.0,0.0,0.0
3881,2019-11-01,21,2,1,2,0,33,33.0,10156.0,135817,Rural,15.0,-0.88288486,Control,control,10000.0,0.0,0.33333334,0.0,0.0,0.0
3882,2019-09-01,23,11,6,18,0,41,22.0,10156.0,135817,Rural,15.0,-0.88288486,Control,control,10000.0,0.0,0.33333334,0.0,0.0,0.0
3883,2018-12-01,17,9,4,17,0,28,28.0,10156.0,135817,Rural,15.0,-0.88288486,Control,control,10000.0,0.0,0.33333334,0.0,0.0,0.0
3884,2020-02-01,27,6,3,9,0,36,25.0,10156.0,135817,Rural,15.0,-0.88288486,Control,control,10000.0,0.0,0.33333334,0.0,0.0,0.0
3885,2018-08-01,18,5,2,6,0,36,16.0,10156.0,135817,Rural,15.0,-0.88288486,Control,control,10000.0,0.0,0.33333334,0.0,0.0,0.0
3886,2020-05-01,27,8,4,21,0,54,55.0,10156.0,135817,Rural,15.0,-0.88288486,Control,control,10000.0,0.0,0.33333334,0.0,0.0,0.0
3887,2019-12-01,19,9,2,18,0,30,16.0,10156.0,135817,Rural,15.0,-0.88288486,Control,control,10000.0,0.0,0.33333334,0.0,0.0,0.0
3888,2020-04-01,25,6,4,16,0,37,46.0,10156.0,135817,Rural,15.0,-0.88288486,Control,control,10000.0,0.0,0.33333334,0.0,0.0,0.0
3889,2019-03-01,23,7,7,9,0,18,26.0,10156.0,135817,Rural,15.0,-0.88288486,Control,control,10000.0,0.0,0.33333334,0.0,0.0,0.0
3890,2018-09-01,24,8,4,13,0,44,38.0,10156.0,135817,Rural,15.0,-0.88288486,Control,control,10000.0,0.0,0.33333334,0.0,0.0,0.0
3891,2018-07-01,23,4,3,6,0,60,46.0,10156.0,135817,Rural,15.0,-0.88288486,Control,control,10000.0,0.0,0.33333334,0.0,0.0,0.0
3892,2019-01-01,14,2,1,5,0,24,19.0,10156.0,135817,Rural,15.0,-0.88288486,Control,control,10000.0,0.0,0.33333334,0.0,0.0,0.0
3893,2019-06-01,26,11,3,28,0,45,43.0,10156.0,135817,Rural,15.0,-0.88288486,Control,control,10000.0,0.0,0.33333334,0.0,0.0,0.0
3894,2020-03-01,35,8,3,21,0,36,23.0,10156.0,135817,Rural,15.0,-0.88288486,Control,control,10000.0,0.0,0.33333334,0.0,0.0,0.0
3895,2019-05-01,34,11,4,16,0,34,41.0,10156.0,135817,Rural,15.0,-0.88288486,Control,control,10000.0,0.0,0.33333334,0.0,0.0,0.0
3896,2018-10-01,13,2,1,5,0,54,27.0,10156.0,135817,Rural,15.0,-0.88288486,Control,control,10000.0,0.0,0.33333334,0.0,0.0,0.0
3897,2018-06-01,22,8,7,17,0,41,88.0,10156.0,135817,Rural,15.0,-0.88288486,Control,control,10000.0,0.0,0.33333334,0.0,0.0,0.0
3898,2019-02-01,13,5,4,4,0,24,14.0,10156.0,135817,Rural,15.0,-0.88288486,Control,control,10000.0,0.0,0.33333334,0.0,0.0,0.0
3899,2018-05-01,30,7,4,15,0,54,91.0,10156.0,135817,Rural,15.0,-0.88288486,Control,control,10000.0,0.0,0.33333334,0.0,0.0,0.0
3900,2018-08-01,23,0,0,0,0,19,2.0,10157.0,126914,Rural,15.0,-0.73616046,Treatment,women officers,10000.0,7.0,2.5714285,1.07,0.0,1.0
3901,2018-09-01,37,0,0,0,0,12,8.0,10157.0,126914,Rural,15.0,-0.73616046,Treatment,women officers,10000.0,7.0,2.5714285,1.07,0.0,1.0
3902,2018-06-01,45,0,0,0,0,39,7.0,10157.0,126914,Rural,15.0,-0.73616046,Treatment,women officers,10000.0,7.0,2.5714285,1.07,0.0,1.0
3903,2019-03-01,50,7,3,18,0,12,6.0,10157.0,126914,Rural,15.0,-0.73616046,Treatment,women officers,10000.0,7.0,2.5714285,1.07,0.0,1.0
3904,2018-10-01,31,0,0,0,0,24,12.0,10157.0,126914,Rural,15.0,-0.73616046,Treatment,women officers,10000.0,7.0,2.5714285,1.07,0.0,1.0
3905,2019-09-01,43,1,1,1,2,8,4.0,10157.0,126914,Rural,15.0,-0.73616046,Treatment,women officers,10000.0,7.0,2.5714285,1.07,0.0,1.0
3906,2019-05-01,64,4,4,6,0,3,8.0,10157.0,126914,Rural,15.0,-0.73616046,Treatment,women officers,10000.0,7.0,2.5714285,1.07,0.0,1.0
3907,2018-12-01,29,0,0,0,0,10,5.0,10157.0,126914,Rural,15.0,-0.73616046,Treatment,women officers,10000.0,7.0,2.5714285,1.07,0.0,1.0
3908,2020-02-01,49,3,1,4,2,5,4.0,10157.0,126914,Rural,15.0,-0.73616046,Treatment,women officers,10000.0,7.0,2.5714285,1.07,0.0,1.0
3909,2018-05-01,37,0,0,0,0,79,5.0,10157.0,126914,Rural,15.0,-0.73616046,Treatment,women officers,10000.0,7.0,2.5714285,1.07,0.0,1.0
3910,2018-11-01,20,1,1,1,0,14,3.0,10157.0,126914,Rural,15.0,-0.73616046,Treatment,women officers,10000.0,7.0,2.5714285,1.07,0.0,1.0
3911,2020-01-01,43,5,4,14,5,4,4.0,10157.0,126914,Rural,15.0,-0.73616046,Treatment,women officers,10000.0,7.0,2.5714285,1.07,0.0,1.0
3912,2019-04-01,36,7,5,6,0,3,3.0,10157.0,126914,Rural,15.0,-0.73616046,Treatment,women officers,10000.0,7.0,2.5714285,1.07,0.0,1.0
3913,2019-10-01,36,5,3,11,3,8,6.0,10157.0,126914,Rural,15.0,-0.73616046,Treatment,women officers,10000.0,7.0,2.5714285,1.07,0.0,1.0
3914,2019-06-01,61,4,4,4,1,5,5.0,10157.0,126914,Rural,15.0,-0.73616046,Treatment,women officers,10000.0,7.0,2.5714285,1.07,0.0,1.0
3915,2019-07-01,66,9,6,9,2,4,4.0,10157.0,126914,Rural,15.0,-0.73616046,Treatment,women officers,10000.0,7.0,2.5714285,1.07,0.0,1.0
3916,2018-07-01,31,0,0,0,0,34,7.0,10157.0,126914,Rural,15.0,-0.73616046,Treatment,women officers,10000.0,7.0,2.5714285,1.07,0.0,1.0
3917,2019-12-01,24,5,5,8,8,3,8.0,10157.0,126914,Rural,15.0,-0.73616046,Treatment,women officers,10000.0,7.0,2.5714285,1.07,0.0,1.0
3918,2019-11-01,37,3,3,2,4,7,6.0,10157.0,126914,Rural,15.0,-0.73616046,Treatment,women officers,10000.0,7.0,2.5714285,1.07,0.0,1.0
3919,2020-03-01,57,6,3,16,3,7,6.0,10157.0,126914,Rural,15.0,-0.73616046,Treatment,women officers,10000.0,7.0,2.5714285,1.07,0.0,1.0
3920,2020-04-01,54,3,3,5,4,6,2.0,10157.0,126914,Rural,15.0,-0.73616046,Treatment,women officers,10000.0,7.0,2.5714285,1.07,0.0,1.0
3921,2019-01-01,34,1,1,1,0,8,7.0,10157.0,126914,Rural,15.0,-0.73616046,Treatment,women officers,10000.0,7.0,2.5714285,1.07,0.0,1.0
3922,2020-05-01,74,5,2,9,4,7,2.0,10157.0,126914,Rural,15.0,-0.73616046,Treatment,women officers,10000.0,7.0,2.5714285,1.07,0.0,1.0
3923,2019-02-01,35,5,5,3,0,6,7.0,10157.0,126914,Rural,15.0,-0.73616046,Treatment,women officers,10000.0,7.0,2.5714285,1.07,0.0,1.0
3924,2019-08-01,70,2,1,2,8,7,9.0,10157.0,126914,Rural,15.0,-0.73616046,Treatment,women officers,10000.0,7.0,2.5714285,1.07,0.0,1.0
3925,2018-12-01,8,3,3,3,0,65,19.0,10158.0,112312,Rural,15.0,-1.00447,Treatment,women officers,10000.0,5.0,2.896739,1.0,0.0,1.0
3926,2018-05-01,27,10,6,12,0,73,91.0,10158.0,112312,Rural,15.0,-1.00447,Treatment,women officers,10000.0,5.0,2.896739,1.0,0.0,1.0
3927,2019-06-01,39,16,4,27,0,67,35.0,10158.0,112312,Rural,15.0,-1.00447,Treatment,women officers,10000.0,5.0,2.896739,1.0,0.0,1.0
3928,2019-11-01,31,10,4,1,0,38,26.0,10158.0,112312,Rural,15.0,-1.00447,Treatment,women officers,10000.0,5.0,2.896739,1.0,0.0,1.0
3929,2020-04-01,28,8,3,9,0,40,42.0,10158.0,112312,Rural,15.0,-1.00447,Treatment,women officers,10000.0,5.0,2.896739,1.0,0.0,1.0
3930,2020-02-01,32,19,11,13,0,38,30.0,10158.0,112312,Rural,15.0,-1.00447,Treatment,women officers,10000.0,5.0,2.896739,1.0,0.0,1.0
3931,2019-12-01,30,13,5,4,0,36,26.0,10158.0,112312,Rural,15.0,-1.00447,Treatment,women officers,10000.0,5.0,2.896739,1.0,0.0,1.0
3932,2019-08-01,48,17,6,7,0,46,27.0,10158.0,112312,Rural,15.0,-1.00447,Treatment,women officers,10000.0,5.0,2.896739,1.0,0.0,1.0
3933,2020-01-01,26,7,3,2,0,34,28.0,10158.0,112312,Rural,15.0,-1.00447,Treatment,women officers,10000.0,5.0,2.896739,1.0,0.0,1.0
3934,2019-03-01,36,16,4,32,0,50,36.0,10158.0,112312,Rural,15.0,-1.00447,Treatment,women officers,10000.0,5.0,2.896739,1.0,0.0,1.0
3935,2019-10-01,43,14,5,3,0,67,29.0,10158.0,112312,Rural,15.0,-1.00447,Treatment,women officers,10000.0,5.0,2.896739,1.0,0.0,1.0
3936,2019-01-01,20,6,2,16,0,59,24.0,10158.0,112312,Rural,15.0,-1.00447,Treatment,women officers,10000.0,5.0,2.896739,1.0,0.0,1.0
3937,2019-07-01,25,8,4,8,0,80,42.0,10158.0,112312,Rural,15.0,-1.00447,Treatment,women officers,10000.0,5.0,2.896739,1.0,0.0,1.0
3938,2018-08-01,30,5,5,12,0,27,27.0,10158.0,112312,Rural,15.0,-1.00447,Treatment,women officers,10000.0,5.0,2.896739,1.0,0.0,1.0
3939,2018-10-01,30,10,5,18,0,55,34.0,10158.0,112312,Rural,15.0,-1.00447,Treatment,women officers,10000.0,5.0,2.896739,1.0,0.0,1.0
3940,2020-03-01,30,8,6,1,0,40,38.0,10158.0,112312,Rural,15.0,-1.00447,Treatment,women officers,10000.0,5.0,2.896739,1.0,0.0,1.0
3941,2020-05-01,47,15,6,9,0,76,66.0,10158.0,112312,Rural,15.0,-1.00447,Treatment,women officers,10000.0,5.0,2.896739,1.0,0.0,1.0
3942,2018-06-01,26,13,3,38,0,117,71.0,10158.0,112312,Rural,15.0,-1.00447,Treatment,women officers,10000.0,5.0,2.896739,1.0,0.0,1.0
3943,2018-11-01,21,3,2,1,0,30,31.0,10158.0,112312,Rural,15.0,-1.00447,Treatment,women officers,10000.0,5.0,2.896739,1.0,0.0,1.0
3944,2019-05-01,28,9,5,7,0,38,47.0,10158.0,112312,Rural,15.0,-1.00447,Treatment,women officers,10000.0,5.0,2.896739,1.0,0.0,1.0
3945,2019-04-01,28,16,4,24,0,49,35.0,10158.0,112312,Rural,15.0,-1.00447,Treatment,women officers,10000.0,5.0,2.896739,1.0,0.0,1.0
3946,2018-09-01,31,10,5,12,0,62,9.0,10158.0,112312,Rural,15.0,-1.00447,Treatment,women officers,10000.0,5.0,2.896739,1.0,0.0,1.0
3947,2018-07-01,34,10,4,30,0,53,45.0,10158.0,112312,Rural,15.0,-1.00447,Treatment,women officers,10000.0,5.0,2.896739,1.0,0.0,1.0
3948,2019-09-01,22,9,7,4,0,68,28.0,10158.0,112312,Rural,15.0,-1.00447,Treatment,women officers,10000.0,5.0,2.896739,1.0,0.0,1.0
3949,2019-02-01,15,6,2,12,0,44,19.0,10158.0,112312,Rural,15.0,-1.00447,Treatment,women officers,10000.0,5.0,2.896739,1.0,0.0,1.0
3950,2018-12-01,24,5,4,5,0,17,20.0,10159.0,145864,Rural,15.0,-0.7797377,Control,control,10000.0,0.0,1.1666666,0.0,0.0,0.0
3951,2018-07-01,31,10,5,17,0,37,47.0,10159.0,145864,Rural,15.0,-0.7797377,Control,control,10000.0,0.0,1.1666666,0.0,0.0,0.0
3952,2020-01-01,28,4,1,1,0,5,15.0,10159.0,145864,Rural,15.0,-0.7797377,Control,control,10000.0,0.0,1.1666666,0.0,0.0,0.0
3953,2018-09-01,37,11,5,24,0,28,13.0,10159.0,145864,Rural,15.0,-0.7797377,Control,control,10000.0,0.0,1.1666666,0.0,0.0,0.0
3954,2019-08-01,16,6,5,3,0,12,16.0,10159.0,145864,Rural,15.0,-0.7797377,Control,control,10000.0,0.0,1.1666666,0.0,0.0,0.0
3955,2020-02-01,25,6,1,0,0,1,25.0,10159.0,145864,Rural,15.0,-0.7797377,Control,control,10000.0,0.0,1.1666666,0.0,0.0,0.0
3956,2019-10-01,27,4,3,2,0,8,31.0,10159.0,145864,Rural,15.0,-0.7797377,Control,control,10000.0,0.0,1.1666666,0.0,0.0,0.0
3957,2019-04-01,21,3,2,0,0,9,36.0,10159.0,145864,Rural,15.0,-0.7797377,Control,control,10000.0,0.0,1.1666666,0.0,0.0,0.0
3958,2020-04-01,22,7,2,1,0,1,32.0,10159.0,145864,Rural,15.0,-0.7797377,Control,control,10000.0,0.0,1.1666666,0.0,0.0,0.0
3959,2019-05-01,24,5,3,2,0,19,35.0,10159.0,145864,Rural,15.0,-0.7797377,Control,control,10000.0,0.0,1.1666666,0.0,0.0,0.0
3960,2019-06-01,28,3,3,0,0,16,32.0,10159.0,145864,Rural,15.0,-0.7797377,Control,control,10000.0,0.0,1.1666666,0.0,0.0,0.0
3961,2020-05-01,44,13,2,3,0,4,42.0,10159.0,145864,Rural,15.0,-0.7797377,Control,control,10000.0,0.0,1.1666666,0.0,0.0,0.0
3962,2019-12-01,26,3,3,0,0,4,25.0,10159.0,145864,Rural,15.0,-0.7797377,Control,control,10000.0,0.0,1.1666666,0.0,0.0,0.0
3963,2018-08-01,32,8,4,8,0,22,14.0,10159.0,145864,Rural,15.0,-0.7797377,Control,control,10000.0,0.0,1.1666666,0.0,0.0,0.0
3964,2019-01-01,47,14,3,17,0,6,16.0,10159.0,145864,Rural,15.0,-0.7797377,Control,control,10000.0,0.0,1.1666666,0.0,0.0,0.0
3965,2019-07-01,25,5,2,1,0,18,33.0,10159.0,145864,Rural,15.0,-0.7797377,Control,control,10000.0,0.0,1.1666666,0.0,0.0,0.0
3966,2018-06-01,32,16,5,52,0,18,54.0,10159.0,145864,Rural,15.0,-0.7797377,Control,control,10000.0,0.0,1.1666666,0.0,0.0,0.0
3967,2019-09-01,11,3,3,4,0,5,19.0,10159.0,145864,Rural,15.0,-0.7797377,Control,control,10000.0,0.0,1.1666666,0.0,0.0,0.0
3968,2018-10-01,29,8,5,10,0,35,19.0,10159.0,145864,Rural,15.0,-0.7797377,Control,control,10000.0,0.0,1.1666666,0.0,0.0,0.0
3969,2020-03-01,32,6,5,2,0,0,22.0,10159.0,145864,Rural,15.0,-0.7797377,Control,control,10000.0,0.0,1.1666666,0.0,0.0,0.0
3970,2018-05-01,26,6,6,10,0,12,66.0,10159.0,145864,Rural,15.0,-0.7797377,Control,control,10000.0,0.0,1.1666666,0.0,0.0,0.0
3971,2018-11-01,34,8,2,12,0,37,25.0,10159.0,145864,Rural,15.0,-0.7797377,Control,control,10000.0,0.0,1.1666666,0.0,0.0,0.0
3972,2019-11-01,36,18,7,2,0,14,28.0,10159.0,145864,Rural,15.0,-0.7797377,Control,control,10000.0,0.0,1.1666666,0.0,0.0,0.0
3973,2019-03-01,17,2,2,5,0,5,20.0,10159.0,145864,Rural,15.0,-0.7797377,Control,control,10000.0,0.0,1.1666666,0.0,0.0,0.0
3974,2019-02-01,25,4,2,5,0,11,15.0,10159.0,145864,Rural,15.0,-0.7797377,Control,control,10000.0,0.0,1.1666666,0.0,0.0,0.0
3975,2020-02-01,12,0,0,0,0,15,25.0,10160.0,110000,Rural,15.0,-1.850991,Treatment,regular mhd,10000.0,5.0,2.3,0.02,1.0,0.0
