,uid,b_visit,b_pol_handling,b_safety,e_urja_knowledge,e_visit,e_pol_handling,e_safety,spw,e_gender,hh_id,member_gender,ps_code,population,urban,dist_urban,strat_pca,treatment,group,dist_id,implement_quality,training_score,comm_outreach_strength,regular_whd,women_whd,attrited
115,10542321,0.0,1.0,3.3333333,,,,,0.0010615234,,1054232.0,female,3026.0,215000,Urban,4.0,0.884707,Treatment,regular mhd,3000.0,8.0,1.2875,2.15,1.0,0.0,1.0
116,10542331,0.0,-0.71428573,3.6666667,,,,,0.0010615234,,1054233.0,female,3026.0,215000,Urban,4.0,0.884707,Treatment,regular mhd,3000.0,8.0,1.2875,2.15,1.0,0.0,1.0
117,10542341,0.0,0.0,3.6666667,,,,,0.0010615234,,1054234.0,female,3026.0,215000,Urban,4.0,0.884707,Treatment,regular mhd,3000.0,8.0,1.2875,2.15,1.0,0.0,1.0
118,10542361,0.0,0.0,3.6666667,,,,,0.0010615234,,1054236.0,female,3026.0,215000,Urban,4.0,0.884707,Treatment,regular mhd,3000.0,8.0,1.2875,2.15,1.0,0.0,1.0
119,10542371,0.0,0.7777778,3.3333333,,,,,0.0010615234,,1054237.0,female,3026.0,215000,Urban,4.0,0.884707,Treatment,regular mhd,3000.0,8.0,1.2875,2.15,1.0,0.0,1.0
120,10542391,0.0,0.44444445,3.6666667,,,,,0.0010615234,,1054239.0,female,3026.0,215000,Urban,4.0,0.884707,Treatment,regular mhd,3000.0,8.0,1.2875,2.15,1.0,0.0,1.0
121,10542400,0.0,0.75,4.0,Yes,0.0,1.0,3.0,0.005307617,Male,1054240.0,male,3026.0,215000,Urban,4.0,0.884707,Treatment,regular mhd,3000.0,8.0,1.2875,2.15,1.0,0.0,0.0
122,10542401,0.0,1.0,3.6666667,No,0.0,1.0,3.6666667,0.0010615234,Female,1054240.0,female,3026.0,215000,Urban,4.0,0.884707,Treatment,regular mhd,3000.0,8.0,1.2875,2.15,1.0,0.0,0.0
123,10542411,0.0,0.0,4.0,,,,,0.0010615234,,1054241.0,female,3026.0,215000,Urban,4.0,0.884707,Treatment,regular mhd,3000.0,8.0,1.2875,2.15,1.0,0.0,1.0
124,10542421,0.0,0.5,3.0,,,,,0.0010615234,,1054242.0,female,3026.0,215000,Urban,4.0,0.884707,Treatment,regular mhd,3000.0,8.0,1.2875,2.15,1.0,0.0,1.0
125,10542431,0.0,,,,,,,0.0010615234,,1054243.0,female,3026.0,215000,Urban,4.0,0.884707,Treatment,regular mhd,3000.0,8.0,1.2875,2.15,1.0,0.0,1.0
126,10542450,1.0,0.75,3.6666667,No,1.0,0.2857143,4.0,0.005307617,Male,1054245.0,male,3026.0,215000,Urban,4.0,0.884707,Treatment,regular mhd,3000.0,8.0,1.2875,2.15,1.0,0.0,0.0
127,10542451,0.0,-0.16666667,3.3333333,No,0.0,0.0,3.6666667,0.0010615234,Female,1054245.0,female,3026.0,215000,Urban,4.0,0.884707,Treatment,regular mhd,3000.0,8.0,1.2875,2.15,1.0,0.0,0.0
128,10542471,0.0,0.0,3.0,No,0.0,0.0,3.6666667,0.0010615234,Female,1054247.0,female,3026.0,215000,Urban,4.0,0.884707,Treatment,regular mhd,3000.0,8.0,1.2875,2.15,1.0,0.0,0.0
129,10542481,0.0,0.5555556,3.6666667,No,0.0,1.0,3.6666667,0.0010615234,Female,1054248.0,female,3026.0,215000,Urban,4.0,0.884707,Treatment,regular mhd,3000.0,8.0,1.2875,2.15,1.0,0.0,0.0
130,10552050,0.0,0.11111111,3.3333333,No,1.0,0.5,3.6666667,0.05291121,Male,1055205.0,male,3027.0,90000,Rural,3.0,0.083694,Treatment,women officers,3000.0,5.0,2.4,1.04,0.0,1.0,0.0
131,10552051,0.0,-0.16666667,3.6666667,No,0.0,1.0,3.0,0.010582242,Female,1055205.0,female,3027.0,90000,Rural,3.0,0.083694,Treatment,women officers,3000.0,5.0,2.4,1.04,0.0,1.0,0.0
132,10552081,0.0,0.875,3.0,No,0.0,0.6666667,3.3333333,0.010582242,Female,1055208.0,female,3027.0,90000,Rural,3.0,0.083694,Treatment,women officers,3000.0,5.0,2.4,1.04,0.0,1.0,0.0
133,10552100,1.0,0.25,3.6666667,Yes,0.0,-0.14285715,3.0,0.05291121,Male,1055210.0,male,3027.0,90000,Rural,3.0,0.083694,Treatment,women officers,3000.0,5.0,2.4,1.04,0.0,1.0,0.0
134,10552101,1.0,0.14285715,3.6666667,,,,,0.010582242,,1055210.0,female,3027.0,90000,Rural,3.0,0.083694,Treatment,women officers,3000.0,5.0,2.4,1.04,0.0,1.0,1.0
135,10552131,0.0,0.875,3.3333333,No,0.0,0.5,2.6666667,0.010582242,Female,1055213.0,female,3027.0,90000,Rural,3.0,0.083694,Treatment,women officers,3000.0,5.0,2.4,1.04,0.0,1.0,0.0
136,10552141,0.0,0.44444445,3.3333333,No,0.0,0.6666667,2.6666667,0.010582242,Female,1055214.0,female,3027.0,90000,Rural,3.0,0.083694,Treatment,women officers,3000.0,5.0,2.4,1.04,0.0,1.0,0.0
137,10552150,0.0,0.5,3.0,No,1.0,0.85714287,3.0,0.05291121,Male,1055215.0,male,3027.0,90000,Rural,3.0,0.083694,Treatment,women officers,3000.0,5.0,2.4,1.04,0.0,1.0,0.0
138,10552151,0.0,-0.44444445,2.6666667,No,0.0,0.4,3.0,0.010582242,Female,1055215.0,female,3027.0,90000,Rural,3.0,0.083694,Treatment,women officers,3000.0,5.0,2.4,1.04,0.0,1.0,0.0
139,10552161,0.0,1.0,3.3333333,No,0.0,1.0,3.0,0.010582242,Female,1055216.0,female,3027.0,90000,Rural,3.0,0.083694,Treatment,women officers,3000.0,5.0,2.4,1.04,0.0,1.0,0.0
140,10552171,0.0,0.7777778,3.0,No,1.0,0.5,3.0,0.010582242,Female,1055217.0,female,3027.0,90000,Rural,3.0,0.083694,Treatment,women officers,3000.0,5.0,2.4,1.04,0.0,1.0,0.0
141,10552181,0.0,-0.22222222,3.0,,,,,0.010582242,,1055218.0,female,3027.0,90000,Rural,3.0,0.083694,Treatment,women officers,3000.0,5.0,2.4,1.04,0.0,1.0,1.0
142,10552191,0.0,0.5,3.0,No,0.0,1.0,2.3333333,0.010582242,Female,1055219.0,female,3027.0,90000,Rural,3.0,0.083694,Treatment,women officers,3000.0,5.0,2.4,1.04,0.0,1.0,0.0
143,10552200,0.0,0.71428573,3.6666667,No,0.0,0.8333333,3.0,0.05291121,Male,1055220.0,male,3027.0,90000,Rural,3.0,0.083694,Treatment,women officers,3000.0,5.0,2.4,1.04,0.0,1.0,0.0
144,10552201,0.0,-1.0,3.0,No,0.0,1.0,3.3333333,0.010582242,Female,1055220.0,female,3027.0,90000,Rural,3.0,0.083694,Treatment,women officers,3000.0,5.0,2.4,1.04,0.0,1.0,0.0
145,10552211,0.0,-0.11111111,3.0,,,,,0.010582242,,1055221.0,female,3027.0,90000,Rural,3.0,0.083694,Treatment,women officers,3000.0,5.0,2.4,1.04,0.0,1.0,1.0
146,10552221,0.0,0.5555556,3.6666667,No,0.0,0.71428573,2.6666667,0.010582242,Female,1055222.0,female,3027.0,90000,Rural,3.0,0.083694,Treatment,women officers,3000.0,5.0,2.4,1.04,0.0,1.0,0.0
147,10552231,0.0,0.125,2.6666667,No,0.0,0.2857143,1.0,0.010582242,Female,1055223.0,female,3027.0,90000,Rural,3.0,0.083694,Treatment,women officers,3000.0,5.0,2.4,1.04,0.0,1.0,0.0
148,10552241,0.0,0.5555556,3.3333333,,,,,0.010582242,,1055224.0,female,3027.0,90000,Rural,3.0,0.083694,Treatment,women officers,3000.0,5.0,2.4,1.04,0.0,1.0,1.0
149,10552250,1.0,0.33333334,4.0,No,0.0,0.5,3.0,0.05291121,Male,1055225.0,male,3027.0,90000,Rural,3.0,0.083694,Treatment,women officers,3000.0,5.0,2.4,1.04,0.0,1.0,0.0
150,10552251,0.0,0.25,3.6666667,,,,,0.010582242,,1055225.0,female,3027.0,90000,Rural,3.0,0.083694,Treatment,women officers,3000.0,5.0,2.4,1.04,0.0,1.0,1.0
151,10552261,0.0,0.0,3.6666667,No,0.0,0.5,3.0,0.010582242,Female,1055226.0,female,3027.0,90000,Rural,3.0,0.083694,Treatment,women officers,3000.0,5.0,2.4,1.04,0.0,1.0,0.0
152,10552271,0.0,0.0,3.3333333,,,,,0.010582242,,1055227.0,female,3027.0,90000,Rural,3.0,0.083694,Treatment,women officers,3000.0,5.0,2.4,1.04,0.0,1.0,1.0
153,10552281,0.0,0.22222222,3.6666667,No,0.0,0.5714286,4.0,0.010582242,Female,1055228.0,female,3027.0,90000,Rural,3.0,0.083694,Treatment,women officers,3000.0,5.0,2.4,1.04,0.0,1.0,0.0
154,10552291,0.0,0.4,3.0,,,,,0.010582242,,1055229.0,female,3027.0,90000,Rural,3.0,0.083694,Treatment,women officers,3000.0,5.0,2.4,1.04,0.0,1.0,1.0
155,10552301,0.0,-0.5,3.0,No,1.0,0.33333334,4.0,0.010582242,Female,1055230.0,female,3027.0,90000,Rural,3.0,0.083694,Treatment,women officers,3000.0,5.0,2.4,1.04,0.0,1.0,0.0
156,10552311,0.0,0.625,3.3333333,,,,,0.010582242,,1055231.0,female,3027.0,90000,Rural,3.0,0.083694,Treatment,women officers,3000.0,5.0,2.4,1.04,0.0,1.0,1.0
157,10552321,0.0,-1.0,3.3333333,Yes,0.0,0.5,2.6666667,0.010582242,Female,1055232.0,female,3027.0,90000,Rural,3.0,0.083694,Treatment,women officers,3000.0,5.0,2.4,1.04,0.0,1.0,0.0
158,10552331,0.0,0.6666667,3.6666667,No,1.0,0.6666667,3.3333333,0.010582242,Female,1055233.0,female,3027.0,90000,Rural,3.0,0.083694,Treatment,women officers,3000.0,5.0,2.4,1.04,0.0,1.0,0.0
159,10552341,0.0,0.33333334,3.0,,,,,0.010582242,,1055234.0,female,3027.0,90000,Rural,3.0,0.083694,Treatment,women officers,3000.0,5.0,2.4,1.04,0.0,1.0,1.0
160,10552351,0.0,0.16666667,3.6666667,,,,,0.010582242,,1055235.0,female,3027.0,90000,Rural,3.0,0.083694,Treatment,women officers,3000.0,5.0,2.4,1.04,0.0,1.0,1.0
161,10552361,0.0,0.5555556,3.3333333,,,,,0.010582242,,1055236.0,female,3027.0,90000,Rural,3.0,0.083694,Treatment,women officers,3000.0,5.0,2.4,1.04,0.0,1.0,1.0
162,10562031,0.0,-0.25,3.0,No,0.0,1.0,4.0,0.00095487654,Female,1056203.0,female,3028.0,35000,Urban,4.0,-1.489627,Control,control,3000.0,,0.0,,0.0,0.0,0.0
163,10562051,1.0,0.8888889,2.0,Yes,1.0,0.375,3.6666667,0.00095487654,Female,1056205.0,female,3028.0,35000,Urban,4.0,-1.489627,Control,control,3000.0,,0.0,,0.0,0.0,0.0
164,10562061,0.0,0.14285715,2.6666667,,,,,0.00095487654,,1056206.0,female,3028.0,35000,Urban,4.0,-1.489627,Control,control,3000.0,,0.0,,0.0,0.0,1.0
165,10562101,0.0,0.71428573,3.3333333,,,,,0.00095487654,,1056210.0,female,3028.0,35000,Urban,4.0,-1.489627,Control,control,3000.0,,0.0,,0.0,0.0,1.0
166,10562111,0.0,0.6666667,3.0,,,,,0.00095487654,,1056211.0,female,3028.0,35000,Urban,4.0,-1.489627,Control,control,3000.0,,0.0,,0.0,0.0,1.0
167,10562131,0.0,-0.14285715,3.6666667,,,,,0.00095487654,,1056213.0,female,3028.0,35000,Urban,4.0,-1.489627,Control,control,3000.0,,0.0,,0.0,0.0,1.0
168,10562141,1.0,-0.11111111,3.0,,,,,0.00095487654,,1056214.0,female,3028.0,35000,Urban,4.0,-1.489627,Control,control,3000.0,,0.0,,0.0,0.0,1.0
169,10562151,0.0,0.0,3.6666667,,,,,0.00095487654,,1056215.0,female,3028.0,35000,Urban,4.0,-1.489627,Control,control,3000.0,,0.0,,0.0,0.0,1.0
170,10562161,0.0,,,,,,,0.00095487654,,1056216.0,female,3028.0,35000,Urban,4.0,-1.489627,Control,control,3000.0,,0.0,,0.0,0.0,1.0
171,10562201,0.0,0.0,3.0,,,,,0.00095487654,,1056220.0,female,3028.0,35000,Urban,4.0,-1.489627,Control,control,3000.0,,0.0,,0.0,0.0,1.0
172,10562211,0.0,0.6666667,4.0,,,,,0.00095487654,,1056221.0,female,3028.0,35000,Urban,4.0,-1.489627,Control,control,3000.0,,0.0,,0.0,0.0,1.0
173,10562231,0.0,0.33333334,2.6666667,,,,,0.00095487654,,1056223.0,female,3028.0,35000,Urban,4.0,-1.489627,Control,control,3000.0,,0.0,,0.0,0.0,1.0
174,10562251,0.0,0.0,2.6666667,No,0.0,0.5714286,2.6666667,0.00095487654,Female,1056225.0,female,3028.0,35000,Urban,4.0,-1.489627,Control,control,3000.0,,0.0,,0.0,0.0,0.0
175,10562261,0.0,0.2857143,3.3333333,,,,,0.00095487654,,1056226.0,female,3028.0,35000,Urban,4.0,-1.489627,Control,control,3000.0,,0.0,,0.0,0.0,1.0
176,10562271,0.0,-0.22222222,3.6666667,,,,,0.00095487654,,1056227.0,female,3028.0,35000,Urban,4.0,-1.489627,Control,control,3000.0,,0.0,,0.0,0.0,1.0
177,10562281,0.0,0.0,3.6666667,No,0.0,0.5714286,2.6666667,0.00095487654,Female,1056228.0,female,3028.0,35000,Urban,4.0,-1.489627,Control,control,3000.0,,0.0,,0.0,0.0,0.0
178,10562291,0.0,0.0,3.3333333,,,,,0.00095487654,,1056229.0,female,3028.0,35000,Urban,4.0,-1.489627,Control,control,3000.0,,0.0,,0.0,0.0,1.0
179,10562311,0.0,0.375,2.6666667,No,0.0,0.0,3.6666667,0.00095487654,Female,1056231.0,female,3028.0,35000,Urban,4.0,-1.489627,Control,control,3000.0,,0.0,,0.0,0.0,0.0
180,10562350,0.0,0.2857143,3.6666667,,,,,0.0047743823,,1056235.0,male,3028.0,35000,Urban,4.0,-1.489627,Control,control,3000.0,,0.0,,0.0,0.0,1.0
181,10562351,0.0,0.5,3.3333333,No,0.0,0.75,2.6666667,0.00095487654,Female,1056235.0,female,3028.0,35000,Urban,4.0,-1.489627,Control,control,3000.0,,0.0,,0.0,0.0,0.0
182,10562371,0.0,0.0,3.6666667,,,,,0.00095487654,,1056237.0,female,3028.0,35000,Urban,4.0,-1.489627,Control,control,3000.0,,0.0,,0.0,0.0,1.0
183,10562391,0.0,0.0,3.3333333,No,0.0,1.0,4.0,0.00095487654,Female,1056239.0,female,3028.0,35000,Urban,4.0,-1.489627,Control,control,3000.0,,0.0,,0.0,0.0,0.0
184,10562400,0.0,0.25,3.6666667,No,0.0,,3.0,0.0047743823,Male,1056240.0,male,3028.0,35000,Urban,4.0,-1.489627,Control,control,3000.0,,0.0,,0.0,0.0,0.0
185,10562401,0.0,0.5,2.6666667,Yes,0.0,1.0,2.3333333,0.00095487654,Female,1056240.0,female,3028.0,35000,Urban,4.0,-1.489627,Control,control,3000.0,,0.0,,0.0,0.0,0.0
186,10562431,0.0,0.5,3.3333333,,,,,0.00095487654,,1056243.0,female,3028.0,35000,Urban,4.0,-1.489627,Control,control,3000.0,,0.0,,0.0,0.0,1.0
187,10562450,0.0,0.6666667,3.3333333,,,,,0.0047743823,,1056245.0,male,3028.0,35000,Urban,4.0,-1.489627,Control,control,3000.0,,0.0,,0.0,0.0,1.0
188,10562451,0.0,0.0,3.0,,,,,0.00095487654,,1056245.0,female,3028.0,35000,Urban,4.0,-1.489627,Control,control,3000.0,,0.0,,0.0,0.0,1.0
189,10562461,0.0,-0.22222222,3.3333333,No,0.0,0.625,2.3333333,0.00095487654,Female,1056246.0,female,3028.0,35000,Urban,4.0,-1.489627,Control,control,3000.0,,0.0,,0.0,0.0,0.0
190,10572011,0.0,0.22222222,3.3333333,No,0.0,0.5,2.6666667,0.0024441502,Female,1057201.0,female,3029.0,40000,Rural,3.0,-1.8368914,Treatment,regular mhd,3000.0,3.0,2.5555556,0.01,1.0,0.0,0.0
191,10572021,0.0,0.375,3.3333333,,,,,0.0024441502,,1057202.0,female,3029.0,40000,Rural,3.0,-1.8368914,Treatment,regular mhd,3000.0,3.0,2.5555556,0.01,1.0,0.0,1.0
192,10572031,0.0,0.0,3.3333333,No,0.0,0.42857143,2.6666667,0.0024441502,Female,1057203.0,female,3029.0,40000,Rural,3.0,-1.8368914,Treatment,regular mhd,3000.0,3.0,2.5555556,0.01,1.0,0.0,0.0
193,10572041,1.0,0.0,3.3333333,No,0.0,1.0,3.0,0.0024441502,Female,1057204.0,female,3029.0,40000,Rural,3.0,-1.8368914,Treatment,regular mhd,3000.0,3.0,2.5555556,0.01,1.0,0.0,0.0
194,10572050,0.0,-0.16666667,4.0,,,,,0.012220751,,1057205.0,male,3029.0,40000,Rural,3.0,-1.8368914,Treatment,regular mhd,3000.0,3.0,2.5555556,0.01,1.0,0.0,1.0
195,10572051,0.0,-1.0,3.6666667,,,,,0.0024441502,,1057205.0,female,3029.0,40000,Rural,3.0,-1.8368914,Treatment,regular mhd,3000.0,3.0,2.5555556,0.01,1.0,0.0,1.0
196,10572061,0.0,0.0,3.3333333,,0.0,,3.3333333,0.0024441502,Female,1057206.0,female,3029.0,40000,Rural,3.0,-1.8368914,Treatment,regular mhd,3000.0,3.0,2.5555556,0.01,1.0,0.0,0.0
197,10572071,0.0,0.7777778,3.3333333,,,,,0.0024441502,,1057207.0,female,3029.0,40000,Rural,3.0,-1.8368914,Treatment,regular mhd,3000.0,3.0,2.5555556,0.01,1.0,0.0,1.0
198,10572081,0.0,1.0,3.3333333,,,,,0.0024441502,,1057208.0,female,3029.0,40000,Rural,3.0,-1.8368914,Treatment,regular mhd,3000.0,3.0,2.5555556,0.01,1.0,0.0,1.0
199,10572091,0.0,-0.11111111,3.0,No,0.0,0.5,2.6666667,0.0024441502,Female,1057209.0,female,3029.0,40000,Rural,3.0,-1.8368914,Treatment,regular mhd,3000.0,3.0,2.5555556,0.01,1.0,0.0,0.0
200,10572101,0.0,-0.22222222,3.0,No,0.0,,3.6666667,0.0024441502,Female,1057210.0,female,3029.0,40000,Rural,3.0,-1.8368914,Treatment,regular mhd,3000.0,3.0,2.5555556,0.01,1.0,0.0,0.0
201,10572121,0.0,0.0,3.5,,,,,0.0024441502,,1057212.0,female,3029.0,40000,Rural,3.0,-1.8368914,Treatment,regular mhd,3000.0,3.0,2.5555556,0.01,1.0,0.0,1.0
202,10572131,0.0,0.625,4.0,,,,,0.0024441502,,1057213.0,female,3029.0,40000,Rural,3.0,-1.8368914,Treatment,regular mhd,3000.0,3.0,2.5555556,0.01,1.0,0.0,1.0
203,10572150,0.0,0.625,4.0,,,,,0.012220751,,1057215.0,male,3029.0,40000,Rural,3.0,-1.8368914,Treatment,regular mhd,3000.0,3.0,2.5555556,0.01,1.0,0.0,1.0
204,10572151,0.0,0.33333334,3.6666667,,,,,0.0024441502,,1057215.0,female,3029.0,40000,Rural,3.0,-1.8368914,Treatment,regular mhd,3000.0,3.0,2.5555556,0.01,1.0,0.0,1.0
205,10572161,0.0,0.33333334,3.3333333,,,,,0.0024441502,,1057216.0,female,3029.0,40000,Rural,3.0,-1.8368914,Treatment,regular mhd,3000.0,3.0,2.5555556,0.01,1.0,0.0,1.0
206,10572181,0.0,0.5714286,3.6666667,,,,,0.0024441502,,1057218.0,female,3029.0,40000,Rural,3.0,-1.8368914,Treatment,regular mhd,3000.0,3.0,2.5555556,0.01,1.0,0.0,1.0
207,10572191,0.0,-0.6666667,3.6666667,No,0.0,-0.125,3.0,0.0024441502,Female,1057219.0,female,3029.0,40000,Rural,3.0,-1.8368914,Treatment,regular mhd,3000.0,3.0,2.5555556,0.01,1.0,0.0,0.0
208,10572221,0.0,-0.11111111,3.6666667,No,0.0,0.5,2.6666667,0.0024441502,Female,1057222.0,female,3029.0,40000,Rural,3.0,-1.8368914,Treatment,regular mhd,3000.0,3.0,2.5555556,0.01,1.0,0.0,0.0
209,10572250,1.0,0.125,3.6666667,,,,,0.012220751,,1057225.0,male,3029.0,40000,Rural,3.0,-1.8368914,Treatment,regular mhd,3000.0,3.0,2.5555556,0.01,1.0,0.0,1.0
210,10572251,0.0,0.75,2.6666667,,,,,0.0024441502,,1057225.0,female,3029.0,40000,Rural,3.0,-1.8368914,Treatment,regular mhd,3000.0,3.0,2.5555556,0.01,1.0,0.0,1.0
211,10572261,0.0,0.25,3.6666667,No,0.0,0.71428573,2.6666667,0.0024441502,Female,1057226.0,female,3029.0,40000,Rural,3.0,-1.8368914,Treatment,regular mhd,3000.0,3.0,2.5555556,0.01,1.0,0.0,0.0
212,10572271,0.0,-0.625,3.3333333,No,0.0,0.4,1.6666666,0.0024441502,Female,1057227.0,female,3029.0,40000,Rural,3.0,-1.8368914,Treatment,regular mhd,3000.0,3.0,2.5555556,0.01,1.0,0.0,0.0
213,10572281,0.0,0.8888889,3.6666667,No,0.0,0.625,3.3333333,0.0024441502,Female,1057228.0,female,3029.0,40000,Rural,3.0,-1.8368914,Treatment,regular mhd,3000.0,3.0,2.5555556,0.01,1.0,0.0,0.0
214,10572300,0.0,0.33333334,4.0,Yes,0.0,0.6,3.0,0.012220751,Male,1057230.0,male,3029.0,40000,Rural,3.0,-1.8368914,Treatment,regular mhd,3000.0,3.0,2.5555556,0.01,1.0,0.0,0.0
215,10572301,0.0,1.0,3.6666667,No,1.0,0.8,3.6666667,0.0024441502,Female,1057230.0,female,3029.0,40000,Rural,3.0,-1.8368914,Treatment,regular mhd,3000.0,3.0,2.5555556,0.01,1.0,0.0,0.0
216,10572321,0.0,0.33333334,3.0,No,0.0,-0.16666667,3.3333333,0.0024441502,Female,1057232.0,female,3029.0,40000,Rural,3.0,-1.8368914,Treatment,regular mhd,3000.0,3.0,2.5555556,0.01,1.0,0.0,0.0
217,10572331,0.0,-0.33333334,3.6666667,,,,,0.0024441502,,1057233.0,female,3029.0,40000,Rural,3.0,-1.8368914,Treatment,regular mhd,3000.0,3.0,2.5555556,0.01,1.0,0.0,1.0
218,10572341,0.0,0.5,4.0,,,,,0.0024441502,,1057234.0,female,3029.0,40000,Rural,3.0,-1.8368914,Treatment,regular mhd,3000.0,3.0,2.5555556,0.01,1.0,0.0,1.0
219,10572350,1.0,-0.11111111,4.0,No,1.0,-0.14285715,3.3333333,0.012220751,Male,1057235.0,male,3029.0,40000,Rural,3.0,-1.8368914,Treatment,regular mhd,3000.0,3.0,2.5555556,0.01,1.0,0.0,0.0
220,10572351,0.0,0.0,3.0,No,0.0,0.2,3.0,0.0024441502,Female,1057235.0,female,3029.0,40000,Rural,3.0,-1.8368914,Treatment,regular mhd,3000.0,3.0,2.5555556,0.01,1.0,0.0,0.0
221,10582011,1.0,-1.0,3.6666667,,,,,0.0011003086,,1058201.0,female,3030.0,150000,Urban,4.0,0.118125066,Treatment,women officers,3000.0,7.0,1.25,1.2,0.0,1.0,1.0
222,10582031,0.0,0.44444445,3.3333333,No,0.0,0.0,2.0,0.0011003086,Female,1058203.0,female,3030.0,150000,Urban,4.0,0.118125066,Treatment,women officers,3000.0,7.0,1.25,1.2,0.0,1.0,0.0
223,10582041,1.0,0.5714286,3.3333333,No,0.0,0.14285715,3.0,0.0011003086,Female,1058204.0,female,3030.0,150000,Urban,4.0,0.118125066,Treatment,women officers,3000.0,7.0,1.25,1.2,0.0,1.0,0.0
224,10582050,0.0,0.6666667,3.3333333,,,,,0.0055015427,,1058205.0,male,3030.0,150000,Urban,4.0,0.118125066,Treatment,women officers,3000.0,7.0,1.25,1.2,0.0,1.0,1.0
225,10582051,0.0,-1.0,3.0,,,,,0.0011003086,,1058205.0,female,3030.0,150000,Urban,4.0,0.118125066,Treatment,women officers,3000.0,7.0,1.25,1.2,0.0,1.0,1.0
226,10582061,0.0,-0.6666667,3.6666667,,,,,0.0011003086,,1058206.0,female,3030.0,150000,Urban,4.0,0.118125066,Treatment,women officers,3000.0,7.0,1.25,1.2,0.0,1.0,1.0
227,10582071,0.0,1.0,4.0,,,,,0.0011003086,,1058207.0,female,3030.0,150000,Urban,4.0,0.118125066,Treatment,women officers,3000.0,7.0,1.25,1.2,0.0,1.0,1.0
228,10582081,0.0,1.0,3.3333333,No,0.0,-0.6,2.0,0.0011003086,Female,1058208.0,female,3030.0,150000,Urban,4.0,0.118125066,Treatment,women officers,3000.0,7.0,1.25,1.2,0.0,1.0,0.0
229,10582100,0.0,0.0,4.0,No,0.0,0.25,3.3333333,0.0055015427,Male,1058210.0,male,3030.0,150000,Urban,4.0,0.118125066,Treatment,women officers,3000.0,7.0,1.25,1.2,0.0,1.0,0.0
230,10582101,0.0,0.6666667,3.6666667,No,0.0,-0.33333334,2.3333333,0.0011003086,Female,1058210.0,female,3030.0,150000,Urban,4.0,0.118125066,Treatment,women officers,3000.0,7.0,1.25,1.2,0.0,1.0,0.0
231,10582111,0.0,0.2857143,4.0,,,,,0.0011003086,,1058211.0,female,3030.0,150000,Urban,4.0,0.118125066,Treatment,women officers,3000.0,7.0,1.25,1.2,0.0,1.0,1.0
232,10582121,0.0,-0.5714286,3.3333333,,,,,0.0011003086,,1058212.0,female,3030.0,150000,Urban,4.0,0.118125066,Treatment,women officers,3000.0,7.0,1.25,1.2,0.0,1.0,1.0
233,10582131,1.0,-0.8,3.3333333,No,1.0,0.0,3.0,0.0011003086,Female,1058213.0,female,3030.0,150000,Urban,4.0,0.118125066,Treatment,women officers,3000.0,7.0,1.25,1.2,0.0,1.0,0.0
234,10582141,0.0,1.0,3.3333333,No,0.0,0.5,3.0,0.0011003086,Female,1058214.0,female,3030.0,150000,Urban,4.0,0.118125066,Treatment,women officers,3000.0,7.0,1.25,1.2,0.0,1.0,0.0
235,10582150,0.0,-1.0,4.0,No,0.0,-0.2,3.6666667,0.0055015427,Male,1058215.0,male,3030.0,150000,Urban,4.0,0.118125066,Treatment,women officers,3000.0,7.0,1.25,1.2,0.0,1.0,0.0
236,10582151,0.0,0.5555556,3.3333333,No,0.0,0.0,3.6666667,0.0011003086,Female,1058215.0,female,3030.0,150000,Urban,4.0,0.118125066,Treatment,women officers,3000.0,7.0,1.25,1.2,0.0,1.0,0.0
237,10582161,0.0,0.6666667,3.0,No,0.0,0.8,3.3333333,0.0011003086,Female,1058216.0,female,3030.0,150000,Urban,4.0,0.118125066,Treatment,women officers,3000.0,7.0,1.25,1.2,0.0,1.0,0.0
238,10582171,1.0,-0.5555556,3.0,No,0.0,0.6666667,4.0,0.0011003086,Female,1058217.0,female,3030.0,150000,Urban,4.0,0.118125066,Treatment,women officers,3000.0,7.0,1.25,1.2,0.0,1.0,0.0
239,10582181,0.0,0.6666667,3.6666667,,,,,0.0011003086,,1058218.0,female,3030.0,150000,Urban,4.0,0.118125066,Treatment,women officers,3000.0,7.0,1.25,1.2,0.0,1.0,1.0
240,10582201,0.0,1.0,3.3333333,,,,,0.0011003086,,1058220.0,female,3030.0,150000,Urban,4.0,0.118125066,Treatment,women officers,3000.0,7.0,1.25,1.2,0.0,1.0,1.0
241,10582211,0.0,0.14285715,3.0,No,0.0,0.33333334,2.6666667,0.0011003086,Female,1058221.0,female,3030.0,150000,Urban,4.0,0.118125066,Treatment,women officers,3000.0,7.0,1.25,1.2,0.0,1.0,0.0
242,10582221,0.0,0.25,3.6666667,,,,,0.0011003086,,1058222.0,female,3030.0,150000,Urban,4.0,0.118125066,Treatment,women officers,3000.0,7.0,1.25,1.2,0.0,1.0,1.0
243,10582231,0.0,0.0,3.3333333,No,0.0,1.0,3.6666667,0.0011003086,Female,1058223.0,female,3030.0,150000,Urban,4.0,0.118125066,Treatment,women officers,3000.0,7.0,1.25,1.2,0.0,1.0,0.0
244,10582241,0.0,0.5,3.6666667,No,0.0,0.14285715,2.6666667,0.0011003086,Female,1058224.0,female,3030.0,150000,Urban,4.0,0.118125066,Treatment,women officers,3000.0,7.0,1.25,1.2,0.0,1.0,0.0
